id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,lotSize,status,price,listingType,listedDate,removedDate,createdDate,lastSeenDate,daysOnMarket,mlsName,mlsNumber,listingAgent,listingOffice,history,bedrooms,bathrooms,squareFootage,yearBuilt,hoa,builder
"5729-Breskin-Dr,-Orlando,-FL-32839","5729 Breskin Dr, Orlando, FL 32839",5729 Breskin Dr,,Orlando,FL,32839,Orange,28.474885,-81.432235,Single Family,7701.0,Inactive,375000,Standard,2024-10-23T00:00:00.000Z,2024-11-14T00:00:00.000Z,2024-10-23T00:00:00.000Z,2024-11-13T10:38:37.806Z,22,StellarMLS,TB8313110,"{'name': 'Ericson Daniel Castillo Galindez', 'phone': '8134543315', 'email': 'danielcastillo16@gmail.com'}","{'name': 'Hometrust Realty Group', 'phone': '8134445777', 'email': 'jay@hometrustrealtygroup.com', 'website': 'http://hometrustrealtygroup.com'}","{'2024-10-23': {'event': 'Sale Listing', 'price': 375000, 'listingType': 'Standard', 'listedDate': '2024-10-23T00:00:00.000Z', 'removedDate': '2024-11-14T00:00:00.000Z', 'daysOnMarket': 22}}",3.0,2.0,1778.0,1961.0,,
"2004-Rose-Blvd,-Orlando,-FL-32839","2004 Rose Blvd, Orlando, FL 32839",2004 Rose Blvd,,Orlando,FL,32839,Orange,28.477687,-81.405455,Single Family,10019.0,Inactive,210000,Standard,2024-11-08T00:00:00.000Z,2024-11-14T00:00:00.000Z,2024-11-09T00:00:00.000Z,2024-11-13T09:15:15.374Z,6,StellarMLS,O6256001,"{'name': 'Gilbert Rivera', 'phone': '4076900597', 'email': 'gilbert@grrealtyexperts.com', 'website': 'www.grrealtyexperts.com'}","{'name': 'GR REALTY EXPERTS', 'phone': '4076900597'}","{'2024-11-08': {'event': 'Sale Listing', 'price': 210000, 'listingType': 'Standard', 'listedDate': '2024-11-08T00:00:00.000Z', 'removedDate': '2024-11-14T00:00:00.000Z', 'daysOnMarket': 6}}",3.0,1.0,1078.0,1950.0,,
"1934-Ludlow-Ln,---2708,-Orlando,-FL-32839","1934 Ludlow Ln, # 2708, Orlando, FL 32839",1934 Ludlow Ln,# 2708,Orlando,FL,32839,Orange,28.501831,-81.404846,Condo,678.0,Inactive,84900,Standard,2024-11-09T00:00:00.000Z,2024-11-14T00:00:00.000Z,2023-12-02T00:00:00.000Z,2024-11-13T09:15:15.312Z,5,StellarMLS,S5115342,"{'name': 'Gus Salazar', 'phone': '4073018899', 'email': 'teamsalazar@aol.com'}","{'name': 'INGUS REALTY & PROPERTY MANAGEMENT LLC', 'phone': '4073018899', 'email': 'ingusrealty@gmail.com'}","{'2024-11-09': {'event': 'Sale Listing', 'price': 84900, 'listingType': 'Standard', 'listedDate': '2024-11-09T00:00:00.000Z', 'removedDate': '2024-11-14T00:00:00.000Z', 'daysOnMarket': 5}}",1.0,1.0,670.0,1975.0,{'fee': 350},
"5132-City-St,-Apt-324,-Orlando,-FL-32839","5132 City St, Apt 324, Orlando, FL 32839",5132 City St,Apt 324,Orlando,FL,32839,Orange,28.492622,-81.415047,Condo,10890.0,Inactive,229000,Standard,2024-08-15T00:00:00.000Z,2024-11-13T00:00:00.000Z,2022-08-28T08:13:58.088Z,2024-11-12T12:53:27.974Z,90,StellarMLS,O6233080,"{'name': 'Megan Williams', 'phone': '4072219213', 'email': 'srgsynergyrealtygroup@gmail.com'}","{'name': 'TRUSTHOME PROPERTIES INC', 'phone': '4078940671', 'email': 'mark@warnerquinlan.com'}","{'2024-08-15': {'event': 'Sale Listing', 'price': 229000, 'listingType': 'Standard', 'listedDate': '2024-08-15T00:00:00.000Z', 'removedDate': '2024-11-13T00:00:00.000Z', 'daysOnMarket': 90}}",2.0,2.0,1063.0,1997.0,{'fee': 515},
"5118-City-St,-Apt-514,-Orlando,-FL-32839","5118 City St, Apt 514, Orlando, FL 32839",5118 City St,Apt 514,Orlando,FL,32839,Orange,28.493293,-81.415001,Condo,9693.0,Inactive,249000,Standard,2024-08-15T00:00:00.000Z,2024-11-13T00:00:00.000Z,2024-08-16T00:00:00.000Z,2024-11-12T12:53:27.959Z,90,StellarMLS,O6233081,"{'name': 'Megan Williams', 'phone': '4072219213', 'email': 'srgsynergyrealtygroup@gmail.com'}","{'name': 'TRUSTHOME PROPERTIES INC', 'phone': '4078940671', 'email': 'mark@warnerquinlan.com'}","{'2024-08-15': {'event': 'Sale Listing', 'price': 249000, 'listingType': 'Standard', 'listedDate': '2024-08-15T00:00:00.000Z', 'removedDate': '2024-11-13T00:00:00.000Z', 'daysOnMarket': 90}}",2.0,2.0,1063.0,1997.0,{'fee': 515},
"3405-Hopi-Dr,-Unit-133,-Orlando,-FL-32839","3405 Hopi Dr, Unit 133, Orlando, FL 32839",3405 Hopi Dr,Unit 133,Orlando,FL,32839,Orange,28.507471,-81.411797,Manufactured,,Inactive,88500,Standard,2024-10-21T00:00:00.000Z,2024-11-13T00:00:00.000Z,2024-10-22T00:00:00.000Z,2024-11-12T11:14:08.327Z,23,MyStateMLS,11355329,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2024-10-21': {'event': 'Sale Listing', 'price': 88500, 'listingType': 'Standard', 'listedDate': '2024-10-21T00:00:00.000Z', 'removedDate': '2024-11-13T00:00:00.000Z', 'daysOnMarket': 23}}",3.0,2.0,1568.0,2007.0,,
"5555-Penton-Pl,-Orlando,-FL-32839","5555 Penton Pl, Orlando, FL 32839",5555 Penton Pl,,Orlando,FL,32839,Orange,28.482728,-81.420028,Single Family,7518.0,Inactive,289000,Standard,2024-10-24T00:00:00.000Z,2024-11-13T00:00:00.000Z,2024-10-25T00:00:00.000Z,2024-11-12T11:08:08.759Z,20,StellarMLS,O6251912,"{'name': 'Milton James', 'phone': '4076471211', 'email': 'milton.james@cbrealty.com', 'website': 'www.miltonjames.net'}","{'name': 'Coldwell Banker Realty', 'phone': '4076471211', 'email': 'lois.rawson@floridamoves.com', 'website': 'https://www.coldwellbankerhomes.com//fl/winter-park/office/winter-park/oid_1206/'}","{'2024-10-24': {'event': 'Sale Listing', 'price': 289000, 'listingType': 'Standard', 'listedDate': '2024-10-24T00:00:00.000Z', 'removedDate': '2024-11-13T00:00:00.000Z', 'daysOnMarket': 20}}",4.0,1.5,1443.0,1980.0,,
"3984-Crayrich-Cir,---Ge,-Orlando,-FL-32839","3984 Crayrich Cir, # Ge, Orlando, FL 32839",3984 Crayrich Cir,# Ge,Orlando,FL,32839,Orange,28.503013,-81.408179,Condo,3659.0,Inactive,50000,Standard,2024-10-30T00:00:00.000Z,2024-11-12T00:00:00.000Z,2022-07-18T08:18:22.152Z,2024-11-11T10:24:46.761Z,13,StellarMLS,O6253341,"{'name': 'Steven K.', 'phone': '8046565007', 'email': 'realtor@beycome.com', 'website': 'https://www.beycome.com'}","{'name': 'beycome.com', 'phone': '8046565007', 'email': 'realtor@beycome.com', 'website': 'https://www.beycome.com'}","{'2024-09-25': {'event': 'Sale Listing', 'price': 80000, 'listingType': 'Standard', 'listedDate': '2024-09-25T00:00:00.000Z', 'removedDate': '2024-10-26T00:00:00.000Z', 'daysOnMarket': 31}, '2024-10-30': {'event': 'Sale Listing', 'price': 50000, 'listingType': 'Standard', 'listedDate': '2024-10-30T00:00:00.000Z', 'removedDate': '2024-11-12T00:00:00.000Z', 'daysOnMarket': 13}}",1.0,1.5,762.0,1974.0,{'fee': 403},
"1972-Lake-Atriums-Cir,-Apt-186,-Orlando,-FL-32839","1972 Lake Atriums Cir, Apt 186, Orlando, FL 32839",1972 Lake Atriums Cir,Apt 186,Orlando,FL,32839,Orange,28.489331,-81.405735,Condo,8541.0,Inactive,129950,Standard,2024-09-27T00:00:00.000Z,2024-11-10T00:00:00.000Z,2024-02-16T00:00:00.000Z,2024-11-09T12:02:44.108Z,44,StellarMLS,S5099715,"{'name': 'Mark Alexander', 'phone': '4079320088', 'email': 'markatafm@aol.com'}","{'name': 'AFM INC.', 'phone': '4079320088', 'email': 'markatafm@aol.com'}","{'2024-09-27': {'event': 'Sale Listing', 'price': 129950, 'listingType': 'Standard', 'listedDate': '2024-09-27T00:00:00.000Z', 'removedDate': '2024-11-10T00:00:00.000Z', 'daysOnMarket': 44}}",2.0,2.0,864.0,1986.0,{'fee': 323},
"2431-Myrna-St,-Orlando,-FL-32839","2431 Myrna St, Orlando, FL 32839",2431 Myrna St,,Orlando,FL,32839,Orange,28.481755,-81.420847,Single Family,7441.0,Inactive,220000,Standard,2024-11-06T00:00:00.000Z,2024-11-09T00:00:00.000Z,2024-11-07T00:00:00.000Z,2024-11-08T08:40:20.714Z,3,StellarMLS,O6254082,"{'name': 'Debra L Vallier, Pa', 'phone': '4074366185', 'email': 'debravallier@gmail.com', 'website': 'https://prestigehomegroup.kw.com/'}","{'name': 'Market Connect Realty Llc', 'phone': '3213120545', 'email': 'ryan@marketconnectrealty.com'}","{'2024-11-06': {'event': 'Sale Listing', 'price': 220000, 'listingType': 'Standard', 'listedDate': '2024-11-06T00:00:00.000Z', 'removedDate': '2024-11-09T00:00:00.000Z', 'daysOnMarket': 3}}",3.0,2.0,1100.0,1981.0,,
"5070-Downing-St,---1,-Orlando,-FL-32839","5070 Downing St, # 1, Orlando, FL 32839",5070 Downing St,# 1,Orlando,FL,32839,Orange,28.488988,-81.409729,Condo,537.0,Inactive,175000,Standard,2024-06-07T00:00:00.000Z,2024-11-08T00:00:00.000Z,2023-07-04T00:00:00.000Z,2024-11-07T13:18:17.156Z,154,StellarMLS,S5106408,"{'name': 'Ivelisse Santiago Baez', 'phone': '4075699458', 'email': 'royalrealty.ivelisse@gmail.com', 'website': 'https://ivelissesantiagobaez.royalrealtyrealestate.org/'}","{'name': 'ROYAL REALTY REAL ESTATE, LLC', 'phone': '4078920123', 'email': 'royalrealtyrealtestate@yahoo.com'}","{'2024-06-07': {'event': 'Sale Listing', 'price': 175000, 'listingType': 'Standard', 'listedDate': '2024-06-07T00:00:00.000Z', 'removedDate': '2024-11-08T00:00:00.000Z', 'daysOnMarket': 154}}",2.0,1.5,996.0,1974.0,{'fee': 197},
"500-Zimmerman-Dr,-Orlando,-FL-32839","500 Zimmerman Dr, Orlando, FL 32839",500 Zimmerman Dr,,Orlando,FL,32839,Orange,28.474801,-81.383095,Single Family,17424.0,Inactive,315000,Standard,2024-09-16T00:00:00.000Z,2024-11-08T00:00:00.000Z,2024-09-17T00:00:00.000Z,2024-11-07T12:31:36.355Z,53,StellarMLS,O6240151,"{'name': 'Lois Vonderbecke', 'phone': '4073338088', 'email': 'lois.vonderbecke@floridamoves.com', 'website': 'http://www.loissellshouses.com'}","{'name': 'Coldwell Banker Realty', 'phone': '4073338088', 'email': 'robin.muzeka@floridamoves.com', 'website': 'https://www.coldwellbankerhomes.com//fl/lake-mary/office/orlando-north-heathrow/oid_888/'}","{'2024-09-16': {'event': 'Sale Listing', 'price': 315000, 'listingType': 'Standard', 'listedDate': '2024-09-16T00:00:00.000Z', 'removedDate': '2024-11-08T00:00:00.000Z', 'daysOnMarket': 53}}",3.0,2.0,1570.0,1959.0,,
"4624-Tower-Pine-Rd,-Orlando,-FL-32839","4624 Tower Pine Rd, Orlando, FL 32839",4624 Tower Pine Rd,,Orlando,FL,32839,Orange,28.49576,-81.410228,Condo,3190.0,Inactive,125000,Standard,2024-10-05T00:00:00.000Z,2024-11-08T00:00:00.000Z,2024-10-06T00:00:00.000Z,2024-11-07T12:14:54.481Z,34,StellarMLS,O6247590,"{'name': 'Bobby Baldor', 'phone': '4073426980', 'email': 'bobby@orlandoliving.com', 'website': 'http://www.orlandoliving.com'}","{'name': 'EXP Realty LLC', 'phone': '8506922292', 'email': 'adminfl@exprealty.com'}","{'2024-10-05': {'event': 'Sale Listing', 'price': 125000, 'listingType': 'Standard', 'listedDate': '2024-10-05T00:00:00.000Z', 'removedDate': '2024-11-08T00:00:00.000Z', 'daysOnMarket': 34}}",2.0,2.5,1450.0,1982.0,{'fee': 696},
"5009-Oak-Tours-Dr,-Orlando,-FL-32839","5009 Oak Tours Dr, Orlando, FL 32839",5009 Oak Tours Dr,,Orlando,FL,32839,Orange,28.486014,-81.375498,Single Family,9003.0,Inactive,440000,Standard,2024-10-23T00:00:00.000Z,2024-11-08T00:00:00.000Z,2024-10-24T00:00:00.000Z,2024-11-07T11:36:22.298Z,16,StellarMLS,O6251629,"{'name': 'Tim Veigle - Realtor', 'phone': '4073990879', 'email': 'timveigle@watsonrealtycorp.com', 'website': 'https://www.timveigle.com'}","{'name': 'Watson Realty Corp. Oviedo', 'phone': '4072210816', 'email': 'judybissell@watsonrealtycorp.com', 'website': 'http://www.watsonrealtycorp.com/'}","{'2024-10-23': {'event': 'Sale Listing', 'price': 440000, 'listingType': 'Standard', 'listedDate': '2024-10-23T00:00:00.000Z', 'removedDate': '2024-11-08T00:00:00.000Z', 'daysOnMarket': 16}}",3.0,2.0,1718.0,2003.0,{'fee': 32},
"5513-Pga-Blvd,-Apt-4832,-Orlando,-FL-32839","5513 Pga Blvd, Apt 4832, Orlando, FL 32839",5513 Pga Blvd,Apt 4832,Orlando,FL,32839,Orange,28.479022,-81.423089,Condo,10019.0,Inactive,190000,Standard,2024-06-17T00:00:00.000Z,2024-11-07T00:00:00.000Z,2024-06-18T00:00:00.000Z,2024-11-06T13:05:20.607Z,143,StellarMLS,S5106909,{'name': 'Daniel Santos'},"{'name': 'VITAL REALTY GROUP INC', 'phone': '4077919906', 'email': 'customerservice.vitalrealty@gmail.com', 'website': 'http://www.vitalrealtygroupinc.com/'}","{'2024-06-17': {'event': 'Sale Listing', 'price': 190000, 'listingType': 'Standard', 'listedDate': '2024-06-17T00:00:00.000Z', 'removedDate': '2024-11-07T00:00:00.000Z', 'daysOnMarket': 143}}",2.0,2.0,947.0,2000.0,{'fee': 304},
"1902-Honour-Rd,-Apt-24,-Orlando,-FL-32839","1902 Honour Rd, Apt 24, Orlando, FL 32839",1902 Honour Rd,Apt 24,Orlando,FL,32839,Orange,28.490162,-81.404245,Condo,196891.0,Inactive,159999,Standard,2024-08-16T00:00:00.000Z,2024-11-07T00:00:00.000Z,2021-06-16T09:20:58.968Z,2024-11-06T12:43:31.318Z,83,StellarMLS,O6227814,"{'name': 'Gillian Redman', 'phone': '4075525281', 'email': 'gillian@redmanpg.com', 'website': 'http://www.yourhomesoldguaranteedrealtyflorida.com'}","{'name': 'REAL BROKER, LLC', 'phone': '4072790038', 'email': 'flbroker@therealbrokerage.com'}","{'2024-08-16': {'event': 'Sale Listing', 'price': 159999, 'listingType': 'Standard', 'listedDate': '2024-08-16T00:00:00.000Z', 'removedDate': '2024-11-07T00:00:00.000Z', 'daysOnMarket': 83}}",3.0,2.0,910.0,1979.0,{'fee': 328},
"1924-Lake-Atriums-Cir,-Apt-55,-Orlando,-FL-32839","1924 Lake Atriums Cir, Apt 55, Orlando, FL 32839",1924 Lake Atriums Cir,Apt 55,Orlando,FL,32839,Orange,28.490289,-81.40614,Condo,9816.0,Inactive,109900,Standard,2024-08-26T00:00:00.000Z,2024-11-07T00:00:00.000Z,2024-08-27T00:00:00.000Z,2024-11-06T12:41:46.920Z,73,StellarMLS,S5110930,"{'name': 'Gabriel Rodriguez', 'phone': '4079627629', 'email': 'gabriel.rodriguez1@cbrealty.com', 'website': 'http://gabrielrealty.sites.cbmoxi.com'}","{'name': 'JOSE ORLANDO RODRIGUEZ', 'phone': '4077603056', 'email': 'realtybanc@yahoo.com'}","{'2024-08-26': {'event': 'Sale Listing', 'price': 109900, 'listingType': 'Standard', 'listedDate': '2024-08-26T00:00:00.000Z', 'removedDate': '2024-11-07T00:00:00.000Z', 'daysOnMarket': 73}}",2.0,2.0,864.0,1986.0,{'fee': 323},
"3422-Keota-Dr,-Unit-153,-Orlando,-FL-32839","3422 Keota Dr, Unit 153, Orlando, FL 32839",3422 Keota Dr,Unit 153,Orlando,FL,32839,Orange,28.506737,-81.411575,Manufactured,,Inactive,75500,Standard,2024-05-07T00:00:00.000Z,2024-11-05T00:00:00.000Z,2024-06-11T00:00:00.000Z,2024-11-04T13:19:28.235Z,182,MyStateMLS,11276692,"{'name': 'Ruby Bowman', 'phone': '3523650221', 'email': 'ruby.bowman@fourstarhomes.com'}","{'name': 'Four Star Homes, Inc.', 'phone': '8887119786', 'email': 'sales@fourstarhomes.com', 'website': 'www.fourstarhomes.com'}","{'2024-05-07': {'event': 'Sale Listing', 'price': 75500, 'listingType': 'Standard', 'listedDate': '2024-05-07T00:00:00.000Z', 'removedDate': '2024-11-05T00:00:00.000Z', 'daysOnMarket': 182}}",2.0,2.0,1152.0,2016.0,,
"4014-Bradley-Ave,-Orlando,-FL-32839","4014 Bradley Ave, Orlando, FL 32839",4014 Bradley Ave,,Orlando,FL,32839,Orange,28.499555,-81.380519,Single Family,9934.0,Inactive,519000,Standard,2024-11-01T00:00:00.000Z,2024-11-05T00:00:00.000Z,2024-11-02T00:00:00.000Z,2024-11-04T06:18:46.823Z,4,StellarMLS,O6254043,"{'name': 'Collin Price', 'phone': '4074967053', 'email': 'collin.price@exprealty.com', 'website': 'https://collin.orlandorealestateadvisors.com/'}","{'name': 'EXP Realty, LLC', 'phone': '8888838509', 'email': 'fl.admin@exprealty.net', 'website': 'https://www.exprealty.com/'}","{'2024-11-01': {'event': 'Sale Listing', 'price': 519000, 'listingType': 'Standard', 'listedDate': '2024-11-01T00:00:00.000Z', 'removedDate': '2024-11-05T00:00:00.000Z', 'daysOnMarket': 4}}",3.0,2.0,1899.0,1961.0,,
"3981-Crayrich-Cir,---C3,-Orlando,-FL-32839","3981 Crayrich Cir, # C3, Orlando, FL 32839",3981 Crayrich Cir,# C3,Orlando,FL,32839,Orange,28.503294,-81.407864,Condo,3659.0,Inactive,110000,Standard,2024-08-12T00:00:00.000Z,2024-11-02T00:00:00.000Z,2024-03-03T00:00:00.000Z,2024-11-01T13:00:06.682Z,82,StellarMLS,O6230373,"{'name': 'Daniel Betancourt', 'phone': '4073759142', 'email': 'daniel@teambetancourt.com', 'website': 'https://www.centralfloridapads.com/team/daniel-betancourt'}","{'name': 'EXP REALTY LLC', 'phone': '4073759142', 'email': 'daniel.betancourt@exprealty.com'}","{'2024-08-12': {'event': 'Sale Listing', 'price': 110000, 'listingType': 'Standard', 'listedDate': '2024-08-12T00:00:00.000Z', 'removedDate': '2024-11-02T00:00:00.000Z', 'daysOnMarket': 82}}",2.0,2.5,1211.0,1974.0,{'fee': 572},
"4038-Seabridge-Dr,-Orlando,-FL-32839","4038 Seabridge Dr, Orlando, FL 32839",4038 Seabridge Dr,,Orlando,FL,32839,Orange,28.476758,-81.428202,Single Family,7773.0,Inactive,358000,Standard,2024-09-25T00:00:00.000Z,2024-11-02T00:00:00.000Z,2024-09-26T00:00:00.000Z,2024-11-01T12:33:39.296Z,38,StellarMLS,O6244584,"{'name': 'Tyann Edward Huynh', 'phone': '4074051478', 'email': 'tthuynh23@gmail.com'}","{'name': 'JADE KEY REALTY LLC', 'email': 'quoc@jadekeyrealty.com'}","{'2024-09-25': {'event': 'Sale Listing', 'price': 358000, 'listingType': 'Standard', 'listedDate': '2024-09-25T00:00:00.000Z', 'removedDate': '2024-11-02T00:00:00.000Z', 'daysOnMarket': 38}}",3.0,2.0,1500.0,1970.0,,
"4771-S-Texas-Ave-Apt-C,-Orlando,-FL-32839","4771 S Texas Ave Apt C, Orlando, FL 32839",4771 S Texas Ave Apt C,,Orlando,FL,32839,Orange,28.492145,-81.404966,Condo,6366.0,Inactive,145000,Standard,2024-05-07T00:00:00.000Z,2024-11-01T00:00:00.000Z,2024-05-07T00:00:00.000Z,2024-10-31T13:08:26.690Z,178,StellarMLS,O6202893,{'name': 'Matfas Cutuli'},"{'name': 'COMPASS', 'phone': '8135638485', 'email': 'msaewitz@compass.com'}","{'2024-05-07': {'event': 'Sale Listing', 'price': 145000, 'listingType': 'Standard', 'listedDate': '2024-05-07T00:00:00.000Z', 'removedDate': '2024-11-01T00:00:00.000Z', 'daysOnMarket': 178}}",2.0,2.0,976.0,1973.0,{'fee': 409},
"5124-Park-Central-Dr,-Apt-518,-Orlando,-FL-32839","5124 Park Central Dr, Apt 518, Orlando, FL 32839",5124 Park Central Dr,Apt 518,Orlando,FL,32839,Orange,28.491802,-81.410538,Condo,8239.0,Inactive,190000,Standard,2024-03-26T00:00:00.000Z,2024-10-31T00:00:00.000Z,2024-03-27T00:00:00.000Z,2024-10-30T13:30:18.410Z,219,StellarMLS,O6190111,"{'name': 'Alayde Lins', 'phone': '4072190148', 'email': 'alayde@realtyoneinspiration.net'}","{'name': 'Wra Real Estate Solutions Llc', 'phone': '4075121008', 'email': 'tdarealtor@gmail.com', 'website': 'wra-usa.com'}","{'2024-03-26': {'event': 'Sale Listing', 'price': 190000, 'listingType': 'Standard', 'listedDate': '2024-03-26T00:00:00.000Z', 'removedDate': '2024-10-31T00:00:00.000Z', 'daysOnMarket': 219}}",2.0,2.0,874.0,1994.0,{'fee': 386},
"2336-Mid-Town-Ter,-Apt-917,-Orlando,-FL-32839","2336 Mid Town Ter, Apt 917, Orlando, FL 32839",2336 Mid Town Ter,Apt 917,Orlando,FL,32839,Orange,28.493017,-81.414051,Condo,9693.0,Inactive,170000,Standard,2024-09-14T00:00:00.000Z,2024-10-31T00:00:00.000Z,2024-03-09T00:00:00.000Z,2024-10-30T12:26:28.148Z,47,StellarMLS,O6241632,"{'name': 'John Neely', 'phone': '4074921549', 'email': 'johnneely407@gmail.com', 'website': 'www.makeorlandohome.com'}","{'name': 'Keller Williams Classic Realty', 'phone': '4072925400', 'email': 'murraycoleman@kw.com'}","{'2024-09-14': {'event': 'Sale Listing', 'price': 170000, 'listingType': 'Standard', 'listedDate': '2024-09-14T00:00:00.000Z', 'removedDate': '2024-10-31T00:00:00.000Z', 'daysOnMarket': 47}}",1.0,1.0,724.0,1997.0,{'fee': 355},
"2214-Metropolitan-Way,-Apt-1031,-Orlando,-FL-32839","2214 Metropolitan Way, Apt 1031, Orlando, FL 32839",2214 Metropolitan Way,Apt 1031,Orlando,FL,32839,Orange,28.492435,-81.4105,Condo,8174.0,Inactive,165000,Standard,2024-09-06T00:00:00.000Z,2024-10-30T00:00:00.000Z,2024-09-13T00:00:00.000Z,2024-10-29T12:23:58.212Z,54,StellarMLS,O6239480,"{'name': 'Ursula Garcia Moraes', 'phone': '4074291417', 'email': 'u.moraes@selectarealty.com'}","{'name': 'PRISTINE INTERNATIONAL REALTY LLC', 'phone': '4072863846', 'email': 'ursula@pristinerealty.com'}","{'2024-09-06': {'event': 'Sale Listing', 'price': 165000, 'listingType': 'Standard', 'listedDate': '2024-09-06T00:00:00.000Z', 'removedDate': '2024-10-30T00:00:00.000Z', 'daysOnMarket': 54}}",1.0,1.0,605.0,1994.0,{'fee': 270},
"5101-Picadilly-Circus-Ct,---1,-Orlando,-FL-32839","5101 Picadilly Circus Ct, # 1, Orlando, FL 32839",5101 Picadilly Circus Ct,# 1,Orlando,FL,32839,Orange,28.488623,-81.411343,Condo,537.0,Inactive,135000,Standard,2024-06-19T00:00:00.000Z,2024-10-29T00:00:00.000Z,2022-07-19T10:51:22.661Z,2024-10-28T13:11:50.304Z,132,StellarMLS,S5107114,"{'name': 'Delfina Tata', 'phone': '4074667343', 'email': 'delfinatata@gmail.com'}","{'name': 'Professional Property Mgmt & L', 'phone': '4074774419', 'email': 'delfina@professionalpml.com'}","{'2024-06-19': {'event': 'Sale Listing', 'price': 135000, 'listingType': 'Standard', 'listedDate': '2024-06-19T00:00:00.000Z', 'removedDate': '2024-10-29T00:00:00.000Z', 'daysOnMarket': 132}}",2.0,1.5,996.0,1974.0,{'fee': 295},
"5084-Downing-St,---2,-Orlando,-FL-32839","5084 Downing St, # 2, Orlando, FL 32839",5084 Downing St,# 2,Orlando,FL,32839,Orange,28.488588,-81.409693,Condo,534.0,Inactive,165000,Standard,2024-07-13T00:00:00.000Z,2024-10-26T00:00:00.000Z,2022-07-15T10:09:13.826Z,2024-10-25T12:52:07.412Z,105,StellarMLS,O6223138,"{'name': 'Jalinette Ortiz', 'phone': '4077220523', 'email': 'chulita1050@yahoo.com'}","{'name': 'EXP REALTY LLC', 'phone': '8888838509', 'email': 'a.shahin.broker@exprealty.net'}","{'2024-07-13': {'event': 'Sale Listing', 'price': 165000, 'listingType': 'Standard', 'listedDate': '2024-07-13T00:00:00.000Z', 'removedDate': '2024-10-26T00:00:00.000Z', 'daysOnMarket': 105}}",2.0,1.5,996.0,1974.0,{'fee': 197},
"1342-38th-St,-Orlando,-FL-32839","1342 38th St, Orlando, FL 32839",1342 38th St,,Orlando,FL,32839,Orange,28.504223,-81.398388,Single Family,6760.0,Inactive,365000,New Construction,2024-08-07T00:00:00.000Z,2024-10-26T00:00:00.000Z,2024-08-08T00:00:00.000Z,2024-10-25T12:36:58.084Z,80,StellarMLS,O6230169,"{'name': 'John Silva', 'phone': '3529887176', 'email': 'john@jsilvarealty.com', 'website': 'http://www.jsilvarealty.com'}","{'name': 'John Silva Realty & Associates', 'phone': '3529887176', 'email': 'john@jsilvarealty.com', 'website': 'www.jsilvarealty.co'}","{'2024-08-07': {'event': 'Sale Listing', 'price': 365000, 'listingType': 'New Construction', 'listedDate': '2024-08-07T00:00:00.000Z', 'removedDate': '2024-10-26T00:00:00.000Z', 'daysOnMarket': 80}}",3.0,2.0,1486.0,2024.0,,
"3413-Canoga-Dr,-Orlando,-FL-32839","3413 Canoga Dr, Orlando, FL 32839",3413 Canoga Dr,,Orlando,FL,32839,Orange,28.507174,-81.409332,Manufactured,,Inactive,150995,New Construction,2024-08-16T00:00:00.000Z,2024-10-26T00:00:00.000Z,2024-08-17T00:00:00.000Z,2024-10-25T12:33:55.600Z,71,SunCommunities,28118,"{'name': 'Yesenia Rodriguez-urban', 'phone': '8886445346', 'email': 'realtor@suncommunities.com', 'website': 'http://www.vizcayalakes.com/'}","{'name': 'Michael Brendan Barnett - Lakeshore Landings', 'phone': '8666571615', 'email': 'realtor@suncommunities.com'}","{'2024-08-16': {'event': 'Sale Listing', 'price': 150995, 'listingType': 'New Construction', 'listedDate': '2024-08-16T00:00:00.000Z', 'removedDate': '2024-10-26T00:00:00.000Z', 'daysOnMarket': 71}}",2.0,2.0,1232.0,2024.0,,
