id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,bedrooms,bathrooms,squareFootage,yearBuilt,assessorID,lotSize,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"5963-Anno-Ave,-Orlando,-FL-32809","5963 Anno Ave, Orlando, FL 32809",5963 Anno Ave,,Orlando,FL,32809,Orange,28.470837,-81.371952,,,,,,,,,,,,,,,,
"228-E-Wallace-St,-Orlando,-FL-32809","228 E Wallace St, Orlando, FL 32809",228 E Wallace St,,Orlando,FL,32809,Orange,28.470361,-81.373332,,,,,,,,,,,,,,,,
"106-E-Wallace-St,-Orlando,-FL-32809","106 E Wallace St, Orlando, FL 32809",106 E Wallace St,,Orlando,FL,32809,Orange,28.470605,-81.374683,,,,,,,,,,,,,,,,
"6105-Anno-Ave,-Orlando,-FL-32809","6105 Anno Ave, Orlando, FL 32809",6105 Anno Ave,,Orlando,FL,32809,Orange,28.470698,-81.371949,,,,,,,,,,,,,,,,
"33-E-Wallace-St,-Orlando,-FL-32809","33 E Wallace St, Orlando, FL 32809",33 E Wallace St,,Orlando,FL,32809,Orange,28.471016,-81.375205,,,,,,,,,,,,,,,,
"227-Fairlane-Ave,-Orlando,-FL-32809","227 Fairlane Ave, Orlando, FL 32809",227 Fairlane Ave,,Orlando,FL,32809,Orange,28.471976,-81.373135,,,,,,,,,,,,,,,,
"213-Fairlane-Ave,-Orlando,-FL-32809","213 Fairlane Ave, Orlando, FL 32809",213 Fairlane Ave,,Orlando,FL,32809,Orange,28.472035,-81.373627,,,,,,,,,,,,,,,,
"311-E-Fillmore-Ave,-Orlando,-FL-32809","311 E Fillmore Ave, Orlando, FL 32809",311 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470133,-81.37235,,,,,,,,,,,,,,,,
"25-E-Wallace-St,-Orlando,-FL-32809","25 E Wallace St, Orlando, FL 32809",25 E Wallace St,,Orlando,FL,32809,Orange,28.471015,-81.375419,,,,,,,,,,,,,,,,
"17-E-Wallace-St,-Orlando,-FL-32809","17 E Wallace St, Orlando, FL 32809",17 E Wallace St,,Orlando,FL,32809,Orange,28.471045,-81.375644,,,,,,,,,,,,,,,,
"211-Fairlane-Ave,-Orlando,-FL-32809","211 Fairlane Ave, Orlando, FL 32809",211 Fairlane Ave,,Orlando,FL,32809,Orange,28.471966,-81.373624,,,,,,,,,,,,,,,,
"230-E-Wallace-St,-Orlando,-FL-32809","230 E Wallace St, Orlando, FL 32809",230 E Wallace St,,Orlando,FL,32809,Orange,28.470361,-81.373332,,,,,,,,,,,,,,,,
"5935-Anno-Ave-Ste-B,-Orlando,-FL-32809","5935 Anno Ave Ste B, Orlando, FL 32809",5935 Anno Ave Ste B,,Orlando,FL,32809,Orange,28.470834,-81.371952,,,,,,,,,,,,,,,,
"311-Fairlane-Ave,-Orlando,-FL-32809","311 Fairlane Ave, Orlando, FL 32809",311 Fairlane Ave,,Orlando,FL,32809,Orange,28.471843,-81.372568,,,,,,,,,,,,,,,,
"6-E-Fillmore-Ave,-Orlando,-FL-32809","6 E Fillmore Ave, Orlando, FL 32809",6 E Fillmore Ave,,Orlando,FL,32809,Orange,28.46957,-81.375806,,,,,,,,,,,,,,,,
"100-E-Oak-Ridge-Rd,-Orlando,-FL-32809","100 E Oak Ridge Rd, Orlando, FL 32809",100 E Oak Ridge Rd,,Orlando,FL,32809,Orange,28.472436,-81.375886,,,,,,,,,,,,,,,,
"109-E-Wallace-St,-Orlando,-FL-32809","109 E Wallace St, Orlando, FL 32809",109 E Wallace St,,Orlando,FL,32809,Orange,28.47084,-81.374563,,,,,,,,,,,,,,,,
"221-Fairlane-Ave,-Orlando,-FL-32809","221 Fairlane Ave, Orlando, FL 32809",221 Fairlane Ave,,Orlando,FL,32809,Orange,28.472055,-81.373325,,,,,,,,,,,,,,,,
"29-E-Pierce-Ave,-Orlando,-FL-32809","29 E Pierce Ave, Orlando, FL 32809",29 E Pierce Ave,,Orlando,FL,32809,Orange,28.469245,-81.375186,,,,,,,,,,,,,,,,
"224-E-Wallace-St,-Orlando,-FL-32809","224 E Wallace St, Orlando, FL 32809",224 E Wallace St,,Orlando,FL,32809,Orange,28.470584,-81.373351,,,,,,,,,,,,,,,,
"218-E-Fillmore-Ave,-Orlando,-FL-32809","218 E Fillmore Ave, Orlando, FL 32809",218 E Fillmore Ave,,Orlando,FL,32809,Orange,28.469632,-81.373109,Single Family,3.0,2.0,2684.0,1958.0,24-23-29-0192-15-010,9508.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 1 BLK 15,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 91557}, '2022': {'year': 2022, 'value': 94304}, '2023': {'year': 2023, 'value': 97133}}","{'2021': {'year': 2021, 'total': 1109}, '2022': {'year': 2022, 'total': 1137}, '2023': {'year': 2023, 'total': 1210}}","{'names': ['DEEP JOHN TR'], 'mailingAddress': {'id': '218-E-Fillmore-Ave,-Orlando,-FL-32809', 'formattedAddress': '218 E Fillmore Ave, Orlando, FL 32809', 'addressLine1': '218 E Fillmore Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"209-E-Wallace-St,-Orlando,-FL-32809","209 E Wallace St, Orlando, FL 32809",209 E Wallace St,,Orlando,FL,32809,Orange,28.471119,-81.373586,,,,,,,,,,,,,,,,
"236-E-Wallace-St,-Orlando,-FL-32809","236 E Wallace St, Orlando, FL 32809",236 E Wallace St,,Orlando,FL,32809,Orange,28.470367,-81.373129,,,,,,,,,,,,,,,,
"27-E-Fillmore-Ave,-Orlando,-FL-32809","27 E Fillmore Ave, Orlando, FL 32809",27 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470162,-81.375182,Single Family,3.0,1.0,1128.0,1970.0,24-23-29-0192-12-080,10475.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 8 BLK 12,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 109931, 'land': 45000, 'improvements': 64931}, '2022': {'year': 2022, 'value': 127804, 'land': 55000, 'improvements': 72804}, '2023': {'year': 2023, 'value': 146887, 'land': 55000, 'improvements': 91887}}","{'2021': {'year': 2021, 'total': 2022}, '2022': {'year': 2022, 'total': 2209}, '2023': {'year': 2023, 'total': 2466}}","{'names': ['Tucker,franklin L Trust'], 'type': 'Individual', 'mailingAddress': {'id': '244-E-Pomelo-St,-Groveland,-FL-34736', 'formattedAddress': '244 E Pomelo St, Groveland, FL 34736', 'addressLine1': '244 E Pomelo St', 'addressLine2': None, 'city': 'Groveland', 'state': 'FL', 'zipCode': '34736'}}",False,
"223-Fairlane-Ave,-Orlando,-FL-32809","223 Fairlane Ave, Orlando, FL 32809",223 Fairlane Ave,,Orlando,FL,32809,Orange,28.472108,-81.373322,,,,,,,,,,,,,,,,
"14-E-Wallace-St,-Orlando,-FL-32809","14 E Wallace St, Orlando, FL 32809",14 E Wallace St,,Orlando,FL,32809,Orange,28.470545,-81.375647,,,,,,,,,,,,,,,,
"242-E-Wallace-St,-Orlando,-FL-32809","242 E Wallace St, Orlando, FL 32809",242 E Wallace St,,Orlando,FL,32809,Orange,28.470565,-81.373146,,,,,,,,,,,,,,,,
"26-Fairlane-Ave,-Orlando,-FL-32809","26 Fairlane Ave, Orlando, FL 32809",26 Fairlane Ave,,Orlando,FL,32809,Orange,28.471475,-81.375437,,,,,,,,,,,,,,,,
"34-Fairlane-Ave,-Orlando,-FL-32809","34 Fairlane Ave, Orlando, FL 32809",34 Fairlane Ave,,Orlando,FL,32809,Orange,28.471486,-81.375194,,,,,,,,,,,,,,,,
"205-Fairlane-Ave,-Orlando,-FL-32809","205 Fairlane Ave, Orlando, FL 32809",205 Fairlane Ave,,Orlando,FL,32809,Orange,28.472046,-81.373783,,,,,,,,,,,,,,,,
"207-Fairlane-Ave,-Orlando,-FL-32809","207 Fairlane Ave, Orlando, FL 32809",207 Fairlane Ave,,Orlando,FL,32809,Orange,28.472095,-81.373783,,,,,,,,,,,,,,,,
"22-Fairlane-Ave,-Orlando,-FL-32809","22 Fairlane Ave, Orlando, FL 32809",22 Fairlane Ave,,Orlando,FL,32809,Orange,28.471408,-81.375425,Multi-Family,3.0,2.0,1357.0,1964.0,24-23-29-0192-05-020,8875.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 2 BLK 5,ANNO W R ADD TO PINECASTLE,R-3,"{'architectureType': 'Duplex', 'cooling': True, 'coolingType': 'Package', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Convection', 'roofType': 'Composition Shingle', 'unitCount': 2}","{'2021': {'year': 2021, 'value': 96615, 'land': 53000, 'improvements': 43615}, '2022': {'year': 2022, 'value': 112825, 'land': 65000, 'improvements': 47825}, '2023': {'year': 2023, 'value': 132892, 'land': 75000, 'improvements': 57892}}","{'2021': {'year': 2021, 'total': 1956}, '2022': {'year': 2022, 'total': 2124}, '2023': {'year': 2023, 'total': 2393}}","{'names': ['GARRETT FAMILY PTSHP LLP'], 'mailingAddress': {'id': '4346-Tidewater-Dr,-Orlando,-FL-32812', 'formattedAddress': '4346 Tidewater Dr, Orlando, FL 32812', 'addressLine1': '4346 Tidewater Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",False,
"28-E-Fillmore-Ave,-Orlando,-FL-32809","28 E Fillmore Ave, Orlando, FL 32809",28 E Fillmore Ave,,Orlando,FL,32809,Orange,28.469607,-81.375291,Single Family,3.0,2.0,1639.0,1961.0,24-23-29-0192-13-010,19037.0,W R ANNOS ADD TO PINECASTLE F/53 LOTS 1 & 2 BLK 13,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 5, 'garageType': 'Mixed', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 83440}, '2022': {'year': 2022, 'value': 85943}}","{'2021': {'year': 2021, 'total': 1015}, '2022': {'year': 2022, 'total': 1035}}","{'names': ['MINOR J D EST', 'MINOR FAMILY TRUST'], 'mailingAddress': {'id': '28-E-Fillmore-Ave,-Orlando,-FL-32809', 'addressLine1': '28 E Fillmore Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"222-Fairlane-Ave,-Orlando,-FL-32809","222 Fairlane Ave, Orlando, FL 32809",222 Fairlane Ave,,Orlando,FL,32809,Orange,28.471498,-81.373099,,,,,,,,,,,,,,,,
"220-E-Wallace-St,-Orlando,-FL-32809","220 E Wallace St, Orlando, FL 32809",220 E Wallace St,,Orlando,FL,32809,Orange,28.470584,-81.373351,,,,,,,,,,,,,,,,
"240-E-Wallace-St,-Orlando,-FL-32809","240 E Wallace St, Orlando, FL 32809",240 E Wallace St,,Orlando,FL,32809,Orange,28.470565,-81.373146,,,,,,,,,,,,,,,,
"309-E-Fillmore-Ave,-Orlando,-FL-32809","309 E Fillmore Ave, Orlando, FL 32809",309 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470166,-81.372382,Multi-Family,4.0,2.0,1560.0,1960.0,24-23-29-0192-09-070,10459.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 7 BLK 9,ANNO W R ADD TO PINECASTLE,R-3,"{'architectureType': 'Duplex', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 2}","{'2021': {'year': 2021, 'value': 91182, 'land': 53000, 'improvements': 38182}, '2022': {'year': 2022, 'value': 108837, 'land': 65000, 'improvements': 43837}}","{'2021': {'year': 2021, 'total': 1976}, '2022': {'year': 2022, 'total': 2160}}","{'names': ['HARRINGTON RICHARD G JR TRUST'], 'mailingAddress': {'id': '4001-Kasper-Dr,-Orlando,-FL-32806', 'addressLine1': '4001 Kasper Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32806'}}",False,
"213-E-Wallace-St,-Orlando,-FL-32809","213 E Wallace St, Orlando, FL 32809",213 E Wallace St,,Orlando,FL,32809,Orange,28.471126,-81.373356,,,,,,,,,,,,,,,,
"5905-Anno-Ave,-Orlando,-FL-32809","5905 Anno Ave, Orlando, FL 32809",5905 Anno Ave,,Orlando,FL,32809,Orange,28.471927,-81.371956,,,,,,,,,,,,,,,,
"115-E-Fillmore-Ave,-Orlando,-FL-32809","115 E Fillmore Ave, Orlando, FL 32809",115 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470168,-81.374453,Single Family,3.0,1.0,1271.0,1954.0,24-23-29-0192-11-070,10471.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 7 BLK 11,ANNO W R ADD TO PINECASTLE,R-3,"{'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 89052, 'land': 45000, 'improvements': 44052}, '2022': {'year': 2022, 'value': 105658, 'land': 55000, 'improvements': 50658}}","{'2021': {'year': 2021, 'total': 1692}, '2022': {'year': 2022, 'total': 1858}}","{'names': ['POUTIER THOMAS S TRUST'], 'mailingAddress': {'id': '109-E-Fillmore-Ave,-Orlando,-FL-32809', 'addressLine1': '109 E Fillmore Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",False,
"219-Fairlane-Ave,-Orlando,-FL-32809","219 Fairlane Ave, Orlando, FL 32809",219 Fairlane Ave,,Orlando,FL,32809,Orange,28.471989,-81.373325,,,,,,,,,,,,,,,,
"10-E-Fillmore-Ave,-Orlando,-FL-32809","10 E Fillmore Ave, Orlando, FL 32809",10 E Fillmore Ave,,Orlando,FL,32809,Orange,28.469576,-81.375691,,,,,,,,,,,,,,,,
"229-Fairlane-Ave,-Orlando,-FL-32809","229 Fairlane Ave, Orlando, FL 32809",229 Fairlane Ave,,Orlando,FL,32809,Orange,28.472053,-81.373135,,,,,,,,,,,,,,,,
"210-E-Wallace-St,-Orlando,-FL-32809","210 E Wallace St, Orlando, FL 32809",210 E Wallace St,,Orlando,FL,32809,Orange,28.470568,-81.373585,Single Family,3.0,2.0,1378.0,1979.0,24-23-29-0192-10-030,10467.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 3 BLK 10,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 64892}, '2022': {'year': 2022, 'value': 66839}}","{'2021': {'year': 2021, 'total': 779}, '2022': {'year': 2022, 'total': 785}}","{'names': ['MARIA VELEZ'], 'mailingAddress': {'id': '210-E-Wallace-St,-Orlando,-FL-32809', 'addressLine1': '210 E Wallace St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"212-E-Fillmore-Ave,-Orlando,-FL-32809","212 E Fillmore Ave, Orlando, FL 32809",212 E Fillmore Ave,,Orlando,FL,32809,Orange,28.46963,-81.37335,Single Family,4.0,2.0,1535.0,1958.0,24-23-29-0192-15-020,9509.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 2 BLK 15 SEE 4737/4694,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Roll Composition', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 64257}, '2022': {'year': 2022, 'value': 66185}}","{'2021': {'year': 2021, 'total': 775}, '2022': {'year': 2022, 'total': 781}}","{'names': ['LISA DAWN STABLE'], 'mailingAddress': {'id': '212-E-Fillmore-Ave,-Orlando,-FL-32809', 'addressLine1': '212 E Fillmore Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"5930-Jason-St,-Orlando,-FL-32809","5930 Jason St, Orlando, FL 32809",5930 Jason St,,Orlando,FL,32809,Orange,28.471062,-81.376513,Multi-Family,2.0,2.0,1118.0,1955.0,23-23-29-0000-00-076,15699.0,W 210 FT OF E 240 FT OF NE1/4 OF NE1/4 OF SE1/4 (LESS N 590 FT) OF SEC 23-23-29,ACREAGE & UNREC,R-2,"{'architectureType': 'Duplex', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Detached', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Metal'}","{'2021': {'year': 2021, 'value': 78147, 'land': 53000, 'improvements': 25147}, '2022': {'year': 2022, 'value': 93918, 'land': 65000, 'improvements': 28918}}","{'2021': {'year': 2021, 'total': 1688}, '2022': {'year': 2022, 'total': 1852}}","{'names': ['ARRA L FIQUETTE', 'KAZIMIERA FIQUETTE'], 'mailingAddress': {'id': '6112-Lee-Lan-Dr,-Orlando,-FL-32809', 'addressLine1': '6112 Lee Lan Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",False,
"217-E-Wallace-St,-Orlando,-FL-32809","217 E Wallace St, Orlando, FL 32809",217 E Wallace St,,Orlando,FL,32809,Orange,28.471126,-81.373141,,,,,,,,,,,,,,,,
"5951-Anno-Ave,-Orlando,-FL-32809","5951 Anno Ave, Orlando, FL 32809",5951 Anno Ave,,Orlando,FL,32809,Orange,28.470834,-81.371952,,,,,,,,,,,,,,,,
"215-E-Fillmore-Ave,-Orlando,-FL-32809","215 E Fillmore Ave, Orlando, FL 32809",215 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470174,-81.373353,,,,,,,,,,,,,,,,
"213-E-Fillmore-Ave,-Orlando,-FL-32809","213 E Fillmore Ave, Orlando, FL 32809",213 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470174,-81.373353,,,,,,,,,,,,,,,,
"234-E-Wallace-St,-Orlando,-FL-32809","234 E Wallace St, Orlando, FL 32809",234 E Wallace St,,Orlando,FL,32809,Orange,28.470367,-81.373129,,,,,,,,,,,,,,,,
"18-Fairlane-Ave,-Orlando,-FL-32809","18 Fairlane Ave, Orlando, FL 32809",18 Fairlane Ave,,Orlando,FL,32809,Orange,28.471504,-81.375645,,,,,,,,,,,,,,,,
"5918-Jason-St,---A,-Orlando,-FL-32809","5918 Jason St, # A, Orlando, FL 32809",5918 Jason St,# A,Orlando,FL,32809,Orange,28.471856,-81.376513,Multi-Family,5.0,3.0,3012.0,1958.0,232329000000120,,W 210 FT OF E 240 FT OF S 93 FT OF N 380FT OF NE1/4 OF NE1/4 OF SE1/4 OF SEC 23-23-29 (LESS RD ON E),ACREAGE & UNREC,R-2,"{'architectureType': 'Triplex', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete / Cinder Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 3}","{'2018': {'year': 2018, 'value': 80713}}","{'2018': {'year': 2018, 'total': 1376}}","{'names': [''], 'mailingAddress': {'id': '5918-Jason-St,---A,-Orlando,-FL-32809', 'addressLine1': '5918 Jason St', 'addressLine2': '# A', 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"2-E-Wallace-St,-Orlando,-FL-32809","2 E Wallace St, Orlando, FL 32809",2 E Wallace St,,Orlando,FL,32809,Orange,28.470615,-81.375885,,,,,,,,,,,,,,,,
"13-E-Wallace-St,-Orlando,-FL-32809","13 E Wallace St, Orlando, FL 32809",13 E Wallace St,,Orlando,FL,32809,Orange,28.471067,-81.375644,Multi-Family,4.0,3.0,1794.0,1964.0,24-23-29-0192-05-060,8875.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 6 BLK 5,ANNO W R ADD TO PINECASTLE,R-3,"{'architectureType': 'Duplex', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 2}","{'2021': {'year': 2021, 'value': 49537}, '2022': {'year': 2022, 'value': 51023}}","{'2021': {'year': 2021, 'total': 922}, '2022': {'year': 2022, 'total': 943}}","{'names': ['ROSA AGUILERA'], 'mailingAddress': {'id': '13-E-Wallace-St,-Orlando,-FL-32809', 'addressLine1': '13 E Wallace St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"307-Fairlane-Ave,-Orlando,-FL-32809","307 Fairlane Ave, Orlando, FL 32809",307 Fairlane Ave,,Orlando,FL,32809,Orange,28.471665,-81.372728,,,,,,,,,,,,,,,,
"104-1-2-E-Wallace-St,-Orlando,-FL-32809","104 1/2 E Wallace St, Orlando, FL 32809",104 1/2 E Wallace St,,Orlando,FL,32809,Orange,28.470559,-81.374908,,,,,,,,,,,,,,,,
"238-E-Wallace-St,-Orlando,-FL-32809","238 E Wallace St, Orlando, FL 32809",238 E Wallace St,,Orlando,FL,32809,Orange,28.470565,-81.373146,,,,,,,,,,,,,,,,
"8-Fairlane-Ave,-Orlando,-FL-32809","8 Fairlane Ave, Orlando, FL 32809",8 Fairlane Ave,,Orlando,FL,32809,Orange,28.471479,-81.375844,,,,,,,,,,,,,,,,
"9-E-Wallace-St,-Orlando,-FL-32809","9 E Wallace St, Orlando, FL 32809",9 E Wallace St,,Orlando,FL,32809,Orange,28.471028,-81.375837,,,,,,,,,,,,,,,,
"23-E-Pierce-Ave,-Orlando,-FL-32809","23 E Pierce Ave, Orlando, FL 32809",23 E Pierce Ave,,Orlando,FL,32809,Orange,28.469252,-81.375407,,,,,,,,,,,,,,,,
"116-E-Wallace-St,-Orlando,-FL-32809","116 E Wallace St, Orlando, FL 32809",116 E Wallace St,,Orlando,FL,32809,Orange,28.470534,-81.37445,,,,,,,,,,,,,,,,
"5927-Anno-Ave,-Orlando,-FL-32809","5927 Anno Ave, Orlando, FL 32809",5927 Anno Ave,,Orlando,FL,32809,Orange,28.471215,-81.371763,,,,,,,,,,,,,,,,
"5967-Anno-Ave,-Orlando,-FL-32809","5967 Anno Ave, Orlando, FL 32809",5967 Anno Ave,,Orlando,FL,32809,Orange,28.470837,-81.371952,,,,,,,,,,,,,,,,
"317-Fairlane-Ave,-Orlando,-FL-32809","317 Fairlane Ave, Orlando, FL 32809",317 Fairlane Ave,,Orlando,FL,32809,Orange,28.47186,-81.372369,,,,,,,,,,,,,,,,
"204-Fairlane-Ave,-Orlando,-FL-32809","204 Fairlane Ave, Orlando, FL 32809",204 Fairlane Ave,,Orlando,FL,32809,Orange,28.471427,-81.373812,Single Family,3.0,2.0,1517.0,1979.0,24-23-29-0192-07-040,8867.0,W R ANNOS ADD TO PINECASTLE F/53 LOT 4 BLK 7,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 73136}, '2022': {'year': 2022, 'value': 75330}}","{'2021': {'year': 2021, 'total': 827}, '2022': {'year': 2022, 'total': 835}}","{'names': ['DALLAS ARMSTRONG', 'SHARON L TRIPP'], 'mailingAddress': {'id': '204-Fairlane-Ave,-Orlando,-FL-32809', 'addressLine1': '204 Fairlane Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"5907-Anno-Ave,-Orlando,-FL-32809","5907 Anno Ave, Orlando, FL 32809",5907 Anno Ave,,Orlando,FL,32809,Orange,28.471895,-81.371956,,,,,,,,,,,,,,,,
"112-Fairlane-Ave,-Orlando,-FL-32809","112 Fairlane Ave, Orlando, FL 32809",112 Fairlane Ave,,Orlando,FL,32809,Orange,28.471414,-81.374578,Single Family,2.0,1.0,1184.0,1965.0,24-23-29-0192-06-020,17742.0,W R ANNOS ADD TO PINECASTLE F/53 LOTS 2 & 3 BLK 6,ANNO W R ADD TO PINECASTLE,R-3,"{'cooling': True, 'coolingType': 'Package', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2021': {'year': 2021, 'value': 109163, 'land': 50000, 'improvements': 59163}, '2022': {'year': 2022, 'value': 124653, 'land': 60000, 'improvements': 64653}}","{'2021': {'year': 2021, 'total': 2044}, '2022': {'year': 2022, 'total': 2209}}","{'names': ['RITA M BERRIOS'], 'mailingAddress': {'id': '112-Fairlane-Ave,-Orlando,-FL-32809', 'addressLine1': '112 Fairlane Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32809'}}",True,
"5903-Anno-Ave,-Orlando,-FL-32809","5903 Anno Ave, Orlando, FL 32809",5903 Anno Ave,,Orlando,FL,32809,Orange,28.471933,-81.371956,,,,,,,,,,,,,,,,
"232-E-Wallace-St,-Orlando,-FL-32809","232 E Wallace St, Orlando, FL 32809",232 E Wallace St,,Orlando,FL,32809,Orange,28.470367,-81.373129,,,,,,,,,,,,,,,,
"226-E-Wallace-St,-Orlando,-FL-32809","226 E Wallace St, Orlando, FL 32809",226 E Wallace St,,Orlando,FL,32809,Orange,28.470361,-81.373332,,,,,,,,,,,,,,,,
"231-Fairlane-Ave,-Orlando,-FL-32809","231 Fairlane Ave, Orlando, FL 32809",231 Fairlane Ave,,Orlando,FL,32809,Orange,28.472108,-81.373129,,,,,,,,,,,,,,,,
"215-Fairlane-Ave,-Orlando,-FL-32809","215 Fairlane Ave, Orlando, FL 32809",215 Fairlane Ave,,Orlando,FL,32809,Orange,28.472101,-81.373627,,,,,,,,,,,,,,,,
"5935-Anno-Ave-Ste-A,-Orlando,-FL-32809","5935 Anno Ave Ste A, Orlando, FL 32809",5935 Anno Ave Ste A,,Orlando,FL,32809,Orange,28.470834,-81.371952,,,,,,,,,,,,,,,,
"221-E-Fillmore-Ave,-Orlando,-FL-32809","221 E Fillmore Ave, Orlando, FL 32809",221 E Fillmore Ave,,Orlando,FL,32809,Orange,28.470164,-81.373144,,,,,,,,,,,,,,,,
"312-Fairlane-Ave-Apt-B,-Orlando,-FL-32809","312 Fairlane Ave Apt B, Orlando, FL 32809",312 Fairlane Ave Apt B,,Orlando,FL,32809,Orange,28.471434,-81.372613,,,,,,,,,,,,,,,,
