id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,assessorID,features,lotSize,legalDescription,subdivision,zoning,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa,lastSalePrice
"5315-Jessamine-Ln,-Orlando,-FL-32839","5315 Jessamine Ln, Orlando, FL 32839",5315 Jessamine Ln,,Orlando,FL,32839,Orange,28.489596,-81.383553,Single Family,1956.0,3.0,2.0,1947.0,14-23-29-0000-00-040,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Roll Composition', 'unitCount': 1}",76387.0,BEG NW COR SW1/4 OF NE1/4 N 49 FT S 57 DEG W 264 FT S 88.51 FT S 62 DEG E 174.29 FT FOR POB TH RUN S 62 DEG E 972.01 FT N 75,ACREAGE & UNREC,R-1AA,"{'2019': {'year': 2019, 'value': 352712, 'land': 220000, 'improvements': 132712}, '2023': {'year': 2023, 'value': 507259, 'land': 328000, 'improvements': 179259}}","{'2019': {'year': 2019, 'total': 5930}, '2023': {'year': 2023, 'total': 9102}}","{'names': ['Neil G Powell'], 'type': 'Individual', 'mailingAddress': {'id': '5315-Jessamine-Ln,-Orlando,-FL-32839', 'formattedAddress': '5315 Jessamine Ln, Orlando, FL 32839', 'addressLine1': '5315 Jessamine Ln', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"5684-Tomoka-Dr,-Unit-205,-Orlando,-FL-32839","5684 Tomoka Dr, Unit 205, Orlando, FL 32839",5684 Tomoka Dr,Unit 205,Orlando,FL,32839,Orange,28.476803,-81.394695,Condo,,2.0,2.0,1157.0,,,,,,,,,,,,
"5690-Tomoka-Dr,-Unit-108,-Orlando,-FL-32839","5690 Tomoka Dr, Unit 108, Orlando, FL 32839",5690 Tomoka Dr,Unit 108,Orlando,FL,32839,Orange,28.476803,-81.394695,Apartment,1985.0,3.0,2.0,1157.0,,,,,,,,,,,,
"2434-Skan-Ct,-Orlando,-FL-32839","2434 Skan Ct, Orlando, FL 32839",2434 Skan Ct,,Orlando,FL,32839,Orange,28.500145,-81.409926,Single Family,1972.0,3.0,2.0,1308.0,09-23-29-9402-15-007,{'unitCount': 44},,,,,,,,,,
"4723-S-Texas-Ave-Apt-B,-Orlando,-FL-32839","4723 S Texas Ave Apt B, Orlando, FL 32839",4723 S Texas Ave Apt B,,Orlando,FL,32839,Orange,28.492779,-81.407631,Single Family,1973.0,1.0,1.0,756.0,,,8001.0,,,,,,,,,
"4403-Bradley-Ave,-Orlando,-FL-32839","4403 Bradley Ave, Orlando, FL 32839",4403 Bradley Ave,,Orlando,FL,32839,Orange,28.496646,-81.381049,Single Family,1960.0,4.0,2.0,1434.0,11-23-29-5571-02-110,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",10405.0,MEDALLION ESTATES SECTION ONE Y/3 LOT 11 BLK B,MEDALLION ESTS SEC 1,R-1A,"{'2022': {'year': 2022, 'value': 262856, 'land': 80000, 'improvements': 182856}, '2023': {'year': 2023, 'value': 315751, 'land': 100000, 'improvements': 215751}, '2024': {'year': 2024, 'value': 332357, 'land': 100000, 'improvements': 232357}}","{'2022': {'year': 2022, 'total': 4386}, '2023': {'year': 2023, 'total': 4977}, '2024': {'year': 2024, 'total': 5570}}","{'names': ['BAF ASSETS 3 LLC'], 'type': 'Organization', 'mailingAddress': {'id': '5001-Plaza-On-The-Lk,-STE-200,-Austin,-TX-78746', 'formattedAddress': '5001 Plaza On The Lk, STE 200, Austin, TX 78746', 'addressLine1': '5001 Plaza On The Lk', 'addressLine2': 'STE 200', 'city': 'Austin', 'state': 'TX', 'zipCode': '78746'}}",False,,
"1832-Blossom-Ter,-Orlando,-FL-32839","1832 Blossom Ter, Orlando, FL 32839",1832 Blossom Ter,,Orlando,FL,32839,Orange,28.47857,-81.403408,Apartment,,2.0,1.0,750.0,,,,,,,,,,,,
"4320-Aqua-Vista-Dr,-Orlando,-FL-32839","4320 Aqua Vista Dr, Orlando, FL 32839",4320 Aqua Vista Dr,,Orlando,FL,32839,Orange,28.499125,-81.413478,Single Family,1976.0,1.0,1.0,642.0,09-23-29-5050-11-060,{'unitCount': 64},,,,,,,,,,
"5301-Esplanade-Park-Cir,-Apt-6206,-Orlando,-FL-32839","5301 Esplanade Park Cir, Apt 6206, Orlando, FL 32839",5301 Esplanade Park Cir,Apt 6206,Orlando,FL,32839,Orange,28.484439,-81.404104,Apartment,,2.0,2.0,1066.0,,,,,,,,,,,,
"2404-Lemon-Tree-Ln,-Orlando,-FL-32839","2404 Lemon Tree Ln, Orlando, FL 32839",2404 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498374,-81.409923,Single Family,1976.0,2.0,1.0,,09-23-29-5050-01-020,{'unitCount': 28},,,,,,,,,,
"2508-Lemon-Tree-Ln,-Orlando,-FL-32839","2508 Lemon Tree Ln, Orlando, FL 32839",2508 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498084,-81.410912,Single Family,1976.0,1.0,1.0,675.0,09-23-29-5050-03-040,{'unitCount': 64},,,,,,,,,,
"3507-Hopi-Dr,-Orlando,-FL-32839","3507 Hopi Dr, Orlando, FL 32839",3507 Hopi Dr,,Orlando,FL,32839,Orange,28.506439,-81.411777,,,2.0,2.0,864.0,,,,,,,,,,,,
"3510-Manitou-Dr,-Orlando,-FL-32839","3510 Manitou Dr, Orlando, FL 32839",3510 Manitou Dr,,Orlando,FL,32839,Orange,28.506117,-81.413127,,,2.0,2.0,1008.0,,,,,,,,,,,,
"3976-Crayrich-Cir,-Unit-Ge,-Orlando,-FL-32839","3976 Crayrich Cir, Unit Ge, Orlando, FL 32839",3976 Crayrich Cir,Unit Ge,Orlando,FL,32839,Orange County,28.503011,-81.4082,Condo,,1.0,1.5,762.0,,,,,,,,,,,,
"4733-S-Texas-Ave-Apt-D,-Orlando,-FL-32839","4733 S Texas Ave Apt D, Orlando, FL 32839",4733 S Texas Ave Apt D,,Orlando,FL,32839,Orange,28.492973,-81.406485,Condo,1973.0,2.0,2.0,976.0,,,10019.0,,,,,,,,,
"2213-Metropolitan-Way,-Apt-1328,-Orlando,-FL-32839","2213 Metropolitan Way, Apt 1328, Orlando, FL 32839",2213 Metropolitan Way,Apt 1328,Orlando,FL,32839,Orange,28.493133,-81.41056,Condo,1994.0,3.0,2.0,1114.0,16-23-29-0634-01-328,"{'architectureType': 'Condo / Apartment', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'heating': True, 'heatingType': 'Forced Air'}",8174.0,BELMONT AT PARK CENTRAL CONDOMINIUM 8371/1424 UNIT 213-1328,BELMONT AT PARK CENTRAL CONDO,PD,"{'2023': {'year': 2023, 'value': 178200, 'land': 35640, 'improvements': 142560}}","{'2023': {'year': 2023, 'total': 2923}}","{'names': ['Jose L Vieira'], 'mailingAddress': {'id': '11037-65th-Ave,-Forest-Hills,-NY-11375', 'formattedAddress': '11037 65th Ave, Forest Hills, NY 11375', 'addressLine1': '11037 65th Ave', 'addressLine2': None, 'city': 'Forest Hills', 'state': 'NY', 'zipCode': '11375'}}",False,,
"5226-Via-Hacienda-Cir,-Unit-A216,-Orlando,-FL-32839","5226 Via Hacienda Cir, Unit A216, Orlando, FL 32839",5226 Via Hacienda Cir,Unit A216,Orlando,FL,32839,Orange County,28.489691,-81.408864,Condo,,2.0,2.0,934.0,,,,,,,,,,,,
"2043-Onaka-Dr,-Unit-250,-Orlando,-FL-32839","2043 Onaka Dr, Unit 250, Orlando, FL 32839",2043 Onaka Dr,Unit 250,Orlando,FL,32839,Orange County,28.507002,-81.410009,Manufactured,1968.0,2.0,1.5,780.0,,,,,,,,,,,,
"5316-Millenia-Blvd,-Orlando,-FL-32839","5316 Millenia Blvd, Orlando, FL 32839",5316 Millenia Blvd,,Orlando,FL,32839,Orange,28.473618,-81.440788,Apartment,,,,,,,,,,,,,,,,
"1956-Lake-Atriums-Cir,-Apt-145,-Orlando,-FL-32839","1956 Lake Atriums Cir, Apt 145, Orlando, FL 32839",1956 Lake Atriums Cir,Apt 145,Orlando,FL,32839,Orange County,28.488925,-81.406184,Apartment,,2.0,2.0,865.0,,,,,,,,,,,,
"3918-Coronation-Ct,-Unit-504,-Orlando,-FL-32839","3918 Coronation Ct, Unit 504, Orlando, FL 32839",3918 Coronation Ct,Unit 504,Orlando,FL,32839,Orange County,28.502966,-81.406006,Condo,,1.0,1.0,670.0,,,,,,,,,,,,
"1938-Rose-Blvd,-Orlando,-FL-32839","1938 Rose Blvd, Orlando, FL 32839",1938 Rose Blvd,,Orlando,FL,32839,Orange,28.477778,-81.40437,Single Family,,2.0,1.0,1000.0,,,,,,,,,,,,
"3757-Conroy-Rd,-Orlando,-FL-32839","3757 Conroy Rd, Orlando, FL 32839",3757 Conroy Rd,,Orlando,FL,32839,Orange,28.48913,-81.425438,Apartment,2003.0,2.0,2.0,1091.0,,,,,,,,,,,,
"1910-Mo-Ho-Dr,-Orlando,-FL-32839","1910 Mo Ho Dr, Orlando, FL 32839",1910 Mo Ho Dr,,Orlando,FL,32839,Orange,28.508345,-81.409549,,,2.0,1.5,858.0,,,,,,,,,,,,
"3735-Conroy-Rd,-Orlando,-FL-32839","3735 Conroy Rd, Orlando, FL 32839",3735 Conroy Rd,,Orlando,FL,32839,Orange,28.48855,-81.424512,Apartment,,1.0,1.0,782.0,,,,,,,,,,,,
"3555-Conroy-Rd,-Orlando,-FL-32839","3555 Conroy Rd, Orlando, FL 32839",3555 Conroy Rd,,Orlando,FL,32839,Orange,28.48731,-81.422034,Apartment,,1.0,1.0,850.0,,,,,,,,,,,,
"2107-Mo-Ho-Dr,-Orlando,-FL-32839","2107 Mo Ho Dr, Orlando, FL 32839",2107 Mo Ho Dr,,Orlando,FL,32839,Orange,28.508696,-81.412237,,,2.0,2.0,864.0,,,,,,,,,,,,
"4731-S-Texas-Ave-Apt-B,-Orlando,-FL-32839","4731 S Texas Ave Apt B, Orlando, FL 32839",4731 S Texas Ave Apt B,,Orlando,FL,32839,Orange,28.492938,-81.406668,Condo,1973.0,2.0,2.0,976.0,,,10019.0,,,,,,,,,
"1161-Pickerel-Cir,-Orlando,-FL-32839","1161 Pickerel Cir, Orlando, FL 32839",1161 Pickerel Cir,,Orlando,FL,32839,Orange,28.484528,-81.394811,,,0.0,,,,,,,,,,,,,,
"2584-Troubador-St,-Orlando,-FL-32839","2584 Troubador St, Orlando, FL 32839",2584 Troubador St,,Orlando,FL,32839,Orange,28.484363,-81.424309,Single Family,1984.0,3.0,2.0,1157.0,16-23-29-9452-01-270,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",6201.0,WINTER RUN UNIT 3 C 12/95 LOT 127,WINTER RUN UT 3C,R-2,"{'2022': {'year': 2022, 'value': 205386, 'land': 65000, 'improvements': 140386}, '2023': {'year': 2023, 'value': 230715, 'land': 65000, 'improvements': 165715}, '2024': {'year': 2024, 'value': 252627, 'land': 75000, 'improvements': 177627}}","{'2022': {'year': 2022, 'total': 2983}, '2023': {'year': 2023, 'total': 3302}, '2024': {'year': 2024, 'total': 3709}}","{'names': ['Kay Fields Barrington'], 'type': 'Individual', 'mailingAddress': {'id': '7912-Wellsmere-Cir,-Orlando,-FL-32835', 'formattedAddress': '7912 Wellsmere Cir, Orlando, FL 32835', 'addressLine1': '7912 Wellsmere Cir', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32835'}}",False,,
"3411-Manitou-Dr,-Orlando,-FL-32839","3411 Manitou Dr, Orlando, FL 32839",3411 Manitou Dr,,Orlando,FL,32839,Orange,28.507162,-81.412683,,,3.0,2.0,1456.0,,,,,,,,,,,,
"1816-Mo-Ho-Dr,-Orlando,-FL-32839","1816 Mo Ho Dr, Orlando, FL 32839",1816 Mo Ho Dr,,Orlando,FL,32839,Orange,28.507898,-81.409129,,,2.0,1.5,1247.0,,,,,,,,,,,,
"2341-Tom-Jones-St,-Orlando,-FL-32839","2341 Tom Jones St, Orlando, FL 32839",2341 Tom Jones St,,Orlando,FL,32839,Orange,28.487399,-81.410229,Single Family,1974.0,3.0,2.5,1405.0,15-23-29-3798-09-050,{'unitCount': 65},,,,,,,,,,
"2015-Onaka-Dr,-Orlando,-FL-32839","2015 Onaka Dr, Orlando, FL 32839",2015 Onaka Dr,,Orlando,FL,32839,Orange,28.507805,-81.410348,Manufactured,1970.0,2.0,2.0,858.0,,,,,,,,,,,,
"3508-Keota-Dr,-Orlando,-FL-32839","3508 Keota Dr, Orlando, FL 32839",3508 Keota Dr,,Orlando,FL,32839,Orange,28.506406,-81.411352,Manufactured,1969.0,2.0,1.5,1232.0,,,,,,,,,,,,
"4400-S-Texas-Ave,-Orlando,-FL-32839","4400 S Texas Ave, Orlando, FL 32839",4400 S Texas Ave,,Orlando,FL,32839,Orange,28.498508,-81.408386,Condo,2024.0,1.0,1.0,774.0,,,90169.0,,,,,,,,{'fee': 122},
"2518-Lemon-Tree-Ln,-Orlando,-FL-32839","2518 Lemon Tree Ln, Orlando, FL 32839",2518 Lemon Tree Ln,,Orlando,FL,32839,Orange,28.498105,-81.410962,Single Family,1976.0,2.0,2.0,976.0,09-23-29-5050-03-080,{'unitCount': 48},,,,,,,,,,
"3408-Manitou-Dr,-Orlando,-FL-32839","3408 Manitou Dr, Orlando, FL 32839",3408 Manitou Dr,,Orlando,FL,32839,Orange,28.507439,-81.413142,,,2.0,1.0,600.0,,,,,,,,,,,,
"3408-Keota-Dr,-Orlando,-FL-32839","3408 Keota Dr, Orlando, FL 32839",3408 Keota Dr,,Orlando,FL,32839,Orange,28.50731,-81.411329,,,2.0,1.5,684.0,,,,,,,,,,,,
"4729-S-Texas-Ave-Apt-D,-Orlando,-FL-32839","4729 S Texas Ave Apt D, Orlando, FL 32839",4729 S Texas Ave Apt D,,Orlando,FL,32839,Orange,28.4929,-81.406823,Single Family,,1.0,1.0,750.0,,,,,,,,,,,,
"1828-Duskin-Ave,-Orlando,-FL-32839","1828 Duskin Ave, Orlando, FL 32839",1828 Duskin Ave,,Orlando,FL,32839,Orange,28.479543,-81.40316,Single Family,1957.0,2.0,1.0,1080.0,222329620401080,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block / Stucco', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Built-up (Layered Asphalt)', 'unitCount': 1}",10018.0,,,,,,,,,
"5801-Chipola-Cir,-Orlando,-FL-32839","5801 Chipola Cir, Orlando, FL 32839",5801 Chipola Cir,,Orlando,FL,32839,Orange,28.475259,-81.392132,Single Family,1946.0,2.0,1.0,1159.0,22-23-29-2792-06-050,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",52983.0,FLORIDA SHORES Q/142 LOT 5 BLK F,FLORIDA SHORES,R-1AA,"{'2022': {'year': 2022, 'value': 351285, 'land': 210000, 'improvements': 141285}, '2023': {'year': 2023, 'value': 377700, 'land': 210000, 'improvements': 167700}}","{'2022': {'year': 2022, 'total': 5941}, '2023': {'year': 2023, 'total': 6376}}","{'names': ['5801 CHIPOLA LLC'], 'type': 'Organization', 'mailingAddress': {'id': '326-Palm-St,-Windermere,-FL-34786', 'formattedAddress': '326 Palm St, Windermere, FL 34786', 'addressLine1': '326 Palm St', 'addressLine2': None, 'city': 'Windermere', 'state': 'FL', 'zipCode': '34786'}}",False,,
"5220-Via-Hacienda-Cir,-Apt-212,-Orlando,-FL-32839","5220 Via Hacienda Cir, Apt 212, Orlando, FL 32839",5220 Via Hacienda Cir,Apt 212,Orlando,FL,32839,Orange,28.489698,-81.408858,Single Family,,2.0,2.0,1073.0,,,,,,,,,,,,
"3605-Conroy-Rd,-Orlando,-FL-32839","3605 Conroy Rd, Orlando, FL 32839",3605 Conroy Rd,,Orlando,FL,32839,Orange,28.489575,-81.421214,Apartment,,1.0,1.0,850.0,,,,,,,,,,,,
"5220-Via-Hacienda-Cir,-Apt-209,-Orlando,-FL-32839","5220 Via Hacienda Cir, Apt 209, Orlando, FL 32839",5220 Via Hacienda Cir,Apt 209,Orlando,FL,32839,Orange,28.489698,-81.408858,Single Family,1985.0,2.0,2.0,1073.0,,,,,,,,,,,,
"5220-Via-Hacienda-Cir,-Apt-110,-Orlando,-FL-32839","5220 Via Hacienda Cir, Apt 110, Orlando, FL 32839",5220 Via Hacienda Cir,Apt 110,Orlando,FL,32839,Orange,28.489698,-81.408858,Apartment,1985.0,2.0,2.0,1073.0,,,24394.0,,,,,,,,,
"5690-Suncreek-Ct,-Orlando,-FL-32839","5690 Suncreek Ct, Orlando, FL 32839",5690 Suncreek Ct,,Orlando,FL,32839,Orange,28.47617,-81.41651,Single Family,1969.0,3.0,2.0,1564.0,21-23-29-6027-01-270,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",12026.0,OAK HILL MANOR UNIT 3 2/101 LOT 127,OAK HILL MANOR UT 3,R-1A,"{'2022': {'year': 2022, 'value': 205774, 'land': 65000, 'improvements': 140774}}","{'2022': {'year': 2022, 'total': 3492}}","{'names': ['STAR 2022 SFR3 BORROWER LP'], 'mailingAddress': {'id': '591-W-Putnam-Ave,-Greenwich,-CT-06830', 'addressLine1': '591 W Putnam Ave', 'addressLine2': None, 'city': 'Greenwich', 'state': 'CT', 'zipCode': '06830'}}",False,,
"2002-Cayuga-Dr,-Orlando,-FL-32839","2002 Cayuga Dr, Orlando, FL 32839",2002 Cayuga Dr,,Orlando,FL,32839,Orange,28.506472,-81.410025,,,2.0,1.5,858.0,,,,,,,,,,,,
"4737-S-Texas-Ave-Apt-D,-Orlando,-FL-32839","4737 S Texas Ave Apt D, Orlando, FL 32839",4737 S Texas Ave Apt D,,Orlando,FL,32839,Orange,28.493013,-81.406088,Condo,,1.0,1.0,756.0,,,,,,,,,,,,
"2024-Mo-Ho-Dr,-Orlando,-FL-32839","2024 Mo Ho Dr, Orlando, FL 32839",2024 Mo Ho Dr,,Orlando,FL,32839,Orange,28.508077,-81.411541,,,2.0,2.0,864.0,,,,,,,,,,,,
"320-Benton-St,-Orlando,-FL-32839","320 Benton St, Orlando, FL 32839",320 Benton St,,Orlando,FL,32839,Orange,28.500765,-81.381956,Single Family,1962.0,3.0,2.0,1864.0,11-23-29-5574-10-110,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",9198.0,MEDALLION ESTATES SECTION FOUR Y/143 LOT 11 BLK J,MEDALLION ESTS SEC 4,R-1A,"{'2020': {'year': 2020, 'value': 128665}, '2022': {'year': 2022, 'value': 134380}, '2023': {'year': 2023, 'value': 138411}, '2024': {'year': 2024, 'value': 301051, 'land': 100000, 'improvements': 201051}}","{'2020': {'year': 2020, 'total': 1717}, '2022': {'year': 2022, 'total': 1770}, '2023': {'year': 2023, 'total': 1787}, '2024': {'year': 2024, 'total': 5204}}","{'names': ['Michael Robert Wayne'], 'type': 'Individual', 'mailingAddress': {'id': '320-Benton-St,-Orlando,-FL-32839', 'formattedAddress': '320 Benton St, Orlando, FL 32839', 'addressLine1': '320 Benton St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"107-Krueger-St,-Orlando,-FL-32839","107 Krueger St, Orlando, FL 32839",107 Krueger St,,Orlando,FL,32839,Orange,28.500398,-81.379194,,,,,,,,,,,,,,,,,
"106-Krueger-St,-Orlando,-FL-32839","106 Krueger St, Orlando, FL 32839",106 Krueger St,,Orlando,FL,32839,Orange,28.49999,-81.379093,Single Family,1961.0,4.0,3.0,3458.0,112329557202310,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete / Cinder Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",,,,,,,,,,
"311-Benton-St,-Orlando,-FL-32839","311 Benton St, Orlando, FL 32839",311 Benton St,,Orlando,FL,32839,Orange,28.501267,-81.381609,Single Family,1962.0,3.0,2.0,1713.0,11-23-29-5574-11-100,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",9559.0,MEDALLION ESTATES SECTION FOUR Y/143 LOT 10 BLK K,MEDALLION ESTS SEC 4,R-1A,"{'2020': {'year': 2020, 'value': 161024}, '2022': {'year': 2022, 'value': 168176}, '2023': {'year': 2023, 'value': 269686, 'land': 100000, 'improvements': 169686}, '2024': {'year': 2024, 'value': 277539, 'land': 100000, 'improvements': 177539}}","{'2020': {'year': 2020, 'total': 2012}, '2022': {'year': 2022, 'total': 2073}, '2023': {'year': 2023, 'total': 4506}, '2024': {'year': 2024, 'total': 3960}}","{'names': ['Constance E Miller', 'Susan E Warren'], 'type': 'Individual', 'mailingAddress': {'id': '311-Benton-St,-Orlando,-FL-32839', 'formattedAddress': '311 Benton St, Orlando, FL 32839', 'addressLine1': '311 Benton St', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"3716-Bradley-Ave,-Orlando,-FL-32839","3716 Bradley Ave, Orlando, FL 32839",3716 Bradley Ave,,Orlando,FL,32839,Orange,28.502363,-81.380943,Single Family,1979.0,3.0,3.0,2412.0,11-23-29-4498-00-150,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'floorCount': 2, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",18765.0,LAKE HOLDEN GROVE 7/123 LOT 15,LAKE HOLDEN GROVE,R-1A,"{'2020': {'year': 2020, 'value': 259278, 'land': 65000, 'improvements': 194278}, '2022': {'year': 2022, 'value': 316177, 'land': 80000, 'improvements': 236177}, '2023': {'year': 2023, 'value': 377309, 'land': 100000, 'improvements': 277309}, '2024': {'year': 2024, 'value': 396375, 'land': 100000, 'improvements': 296375}}","{'2020': {'year': 2020, 'total': 5146}, '2022': {'year': 2022, 'total': 5741}, '2023': {'year': 2023, 'total': 6484}, '2024': {'year': 2024, 'total': 7207}}","{'names': ['Mcright,james & J Living Trust'], 'type': 'Individual', 'mailingAddress': {'id': '6900-Hidden-Glade-Pl,-Sanford,-FL-32771', 'formattedAddress': '6900 Hidden Glade Pl, Sanford, FL 32771', 'addressLine1': '6900 Hidden Glade Pl', 'addressLine2': None, 'city': 'Sanford', 'state': 'FL', 'zipCode': '32771'}}",False,,
"100-Krueger-St,-Orlando,-FL-32839","100 Krueger St, Orlando, FL 32839",100 Krueger St,,Orlando,FL,32839,Orange,28.500033,-81.3788,,,,,,,,,,,,,,,,,
"113-Krueger-St,-Orlando,-FL-32839","113 Krueger St, Orlando, FL 32839",113 Krueger St,,Orlando,FL,32839,Orange,28.500395,-81.379375,,,,,,,,,,,,,,,,,
"110-Krueger-St,-Orlando,-FL-32839","110 Krueger St, Orlando, FL 32839",110 Krueger St,,Orlando,FL,32839,Orange,28.500034,-81.379373,,,,,,,,,,,,,,,,,
"4007-Bradley-Ave,-Orlando,-FL-32839","4007 Bradley Ave, Orlando, FL 32839",4007 Bradley Ave,,Orlando,FL,32839,Orange,28.499716,-81.37988,Single Family,1961.0,3.0,2.0,1647.0,11-23-29-5572-02-270,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",10855.0,MEDALLION ESTATES SECTION TWO Y/30 LOT 27 BLK B,MEDALLION ESTS SEC 2,R-1A,"{'2020': {'year': 2020, 'value': 109388}, '2022': {'year': 2022, 'value': 114247}, '2023': {'year': 2023, 'value': 117674}, '2024': {'year': 2024, 'value': 121204}}","{'2020': {'year': 2020, 'total': 1418}, '2022': {'year': 2022, 'total': 1466}, '2023': {'year': 2023, 'total': 1544}, '2024': {'year': 2024, 'total': 1665}}","{'names': ['Andrew J Henry'], 'type': 'Individual', 'mailingAddress': {'id': '4007-Bradley-Ave,-Orlando,-FL-32839', 'formattedAddress': '4007 Bradley Ave, Orlando, FL 32839', 'addressLine1': '4007 Bradley Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32839'}}",True,,
"3817-Bainbridge-Ave,-Orlando,-FL-32839","3817 Bainbridge Ave, Orlando, FL 32839",3817 Bainbridge Ave,,Orlando,FL,32839,Orange,28.501986,-81.379295,Single Family,1964.0,3.0,2.0,1360.0,11-23-29-5574-14-090,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}",8249.0,MEDALLION ESTATES SECTION FOUR Y/143 LOT 9 BLK N,MEDALLION ESTS SEC 4,R-1A,"{'2020': {'year': 2020, 'value': 104595}, '2022': {'year': 2022, 'value': 109241}, '2023': {'year': 2023, 'value': 112518}, '2024': {'year': 2024, 'value': 247269, 'land': 100000, 'improvements': 147269}}","{'2020': {'year': 2020, 'total': 1342}, '2022': {'year': 2022, 'total': 1388}, '2023': {'year': 2023, 'total': 1464}, '2024': {'year': 2024, 'total': 4338}}","{'names': ['Randall Gastfield', 'Margie D Thompson'], 'type': 'Individual', 'mailingAddress': {'id': '1519-Catalpa-Ln,-Orlando,-FL-32806', 'formattedAddress': '1519 Catalpa Ln, Orlando, FL 32806', 'addressLine1': '1519 Catalpa Ln', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32806'}}",False,,
