id,formattedAddress,addressLine1,addressLine2,city,state,zipCode,county,latitude,longitude,propertyType,yearBuilt,bedrooms,bathrooms,squareFootage,lotSize,assessorID,legalDescription,subdivision,zoning,features,taxAssessments,propertyTaxes,owner,ownerOccupied,hoa
"5216-Kempston-Dr,-Orlando,-FL-32812","5216 Kempston Dr, Orlando, FL 32812",5216 Kempston Dr,,Orlando,FL,32812,Orange,28.479596,-81.316048,Multi-Family,1976.0,2.0,2.0,1052.0,10454.0,,,,,,,,,,
"5417-Lake-Margaret-Dr,-Unit-39,-Orlando,-FL-32812","5417 Lake Margaret Dr, Unit 39, Orlando, FL 32812",5417 Lake Margaret Dr,Unit 39,Orlando,FL,32812,Orange County,28.507365,-81.315869,Condo,,2.0,2.5,818.0,,,,,,,,,,,
"5424-E-Michigan-St,-Apt-2,-Orlando,-FL-32812","5424 E Michigan St, Apt 2, Orlando, FL 32812",5424 E Michigan St,Apt 2,Orlando,FL,32812,Orange,28.51469,-81.31588,Condo,,2.0,2.0,1126.0,,,,,,,,,,,
"2065-Dixie-Belle-Dr,-Apt-G,-Orlando,-FL-32812","2065 Dixie Belle Dr, Apt G, Orlando, FL 32812",2065 Dixie Belle Dr,Apt G,Orlando,FL,32812,Orange,28.518568,-81.314047,Condo,1994.0,3.0,2.0,993.0,993.0,,,,,,,,,,
"2077-Dixie-Belle-Dr,-Apt-L,-Orlando,-FL-32812","2077 Dixie Belle Dr, Apt L, Orlando, FL 32812",2077 Dixie Belle Dr,Apt L,Orlando,FL,32812,Orange,28.519635,-81.314065,Single Family,,3.0,2.0,993.0,,,,,,,,,,,
"2025-Eastbourne-Way,-Apt-7,-Orlando,-FL-32812","2025 Eastbourne Way, Apt 7, Orlando, FL 32812",2025 Eastbourne Way,Apt 7,Orlando,FL,32812,Orange,28.52011,-81.316807,Condo,,3.0,2.0,1395.0,,,,,,,,,,,
"2025-Dixie-Belle-Dr,-Apt-J,-Orlando,-FL-32812","2025 Dixie Belle Dr, Apt J, Orlando, FL 32812",2025 Dixie Belle Dr,Apt J,Orlando,FL,32812,Orange,28.51954,-81.313371,Condo,,3.0,2.0,993.0,,,,,,,,,,,
"4486-Harmony-Ln,-Orlando,-FL-32812","4486 Harmony Ln, Orlando, FL 32812",4486 Harmony Ln,,Orlando,FL,32812,Orange County,28.503096,-81.329113,Single Family,1971.0,3.0,2.0,1116.0,9165.0,,,,,,,,,,
"2035-Dixie-Belle-Dr,-Apt-I,-Orlando,-FL-32812","2035 Dixie Belle Dr, Apt I, Orlando, FL 32812",2035 Dixie Belle Dr,Apt I,Orlando,FL,32812,Orange,28.5192,-81.31448,Condo,1994.0,1.0,1.5,830.0,10019.0,,,,,,,,,,
"2031-Dixie-Belle-Dr,-Apt-D,-Orlando,-FL-32812","2031 Dixie Belle Dr, Apt D, Orlando, FL 32812",2031 Dixie Belle Dr,Apt D,Orlando,FL,32812,Orange,28.519207,-81.314226,Condo,,2.0,1.5,830.0,,,,,,,,,,,
"5408-E-Michigan-St,-Apt-5,-Orlando,-FL-32812","5408 E Michigan St, Apt 5, Orlando, FL 32812",5408 E Michigan St,Apt 5,Orlando,FL,32812,Orange,28.513467,-81.315951,Condo,,1.0,1.0,836.0,,,,,,,,,,,
"5444-E-Michigan-St,-Apt-2,-Orlando,-FL-32812","5444 E Michigan St, Apt 2, Orlando, FL 32812",5444 E Michigan St,Apt 2,Orlando,FL,32812,Orange,28.513358,-81.315213,Condo,1990.0,2.0,2.0,1126.0,,,,,,,,,,,
"5468-E-Michigan-St,-Apt-3,-Orlando,-FL-32812","5468 E Michigan St, Apt 3, Orlando, FL 32812",5468 E Michigan St,Apt 3,Orlando,FL,32812,Orange,28.514266,-81.314809,Condo,,1.0,1.0,836.0,,,,,,,,,,,
"2059-Dixie-Belle-Dr,-Apt-M,-Orlando,-FL-32812","2059 Dixie Belle Dr, Apt M, Orlando, FL 32812",2059 Dixie Belle Dr,Apt M,Orlando,FL,32812,Orange,28.517927,-81.314045,Apartment,,3.0,2.0,1192.0,,,,,,,,,,,
"4813-Whistler-Dr,-Orlando,-FL-32812","4813 Whistler Dr, Orlando, FL 32812",4813 Whistler Dr,,Orlando,FL,32812,Orange,28.505316,-81.326475,Single Family,1976.0,4.0,3.0,1838.0,9579.0,09-23-30-9448-00-030,WOODBERY SUB 1ST ADDITION 5/28 LOT 3,WOODBERY SUB 1ST ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 2, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 128157}, '2021': {'year': 2021, 'value': 129951}, '2022': {'year': 2022, 'value': 133850}, '2023': {'year': 2023, 'value': 137866}}","{'2020': {'year': 2020, 'total': 1722}, '2021': {'year': 2021, 'total': 1754}, '2022': {'year': 2022, 'total': 1808}, '2023': {'year': 2023, 'total': 1894}}","{'names': ['PICKERING TOMMY J LIVING TRUST'], 'mailingAddress': {'id': '4813-Whistler-Dr,-Orlando,-FL-32812', 'formattedAddress': '4813 Whistler Dr, Orlando, FL 32812', 'addressLine1': '4813 Whistler Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4820-Wansley-Dr,-Orlando,-FL-32812","4820 Wansley Dr, Orlando, FL 32812",4820 Wansley Dr,,Orlando,FL,32812,Orange,28.503698,-81.325576,Single Family,1977.0,3.0,2.0,1743.0,7560.0,09-23-30-1702-02-120,CONWAY VILLAGE NO 2 4/39 LOT 12 BLK B,CONWAY VILLAGE NO 2,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 117268}, '2021': {'year': 2021, 'value': 118910}, '2022': {'year': 2022, 'value': 122477}, '2023': {'year': 2023, 'value': 126151}}","{'2020': {'year': 2020, 'total': 1530}, '2021': {'year': 2021, 'total': 1557}, '2022': {'year': 2022, 'total': 1595}, '2023': {'year': 2023, 'total': 1685}}","{'names': ['CLARKE FAMILY TRUST'], 'type': 'Organization', 'mailingAddress': {'id': '4820-Wansley-Dr,-Orlando,-FL-32812', 'formattedAddress': '4820 Wansley Dr, Orlando, FL 32812', 'addressLine1': '4820 Wansley Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"3161-Carisudo-Ct,-Orlando,-FL-32812","3161 Carisudo Ct, Orlando, FL 32812",3161 Carisudo Ct,,Orlando,FL,32812,Orange,28.504428,-81.327032,Single Family,1972.0,3.0,2.0,1874.0,13584.0,08-23-30-9446-00-070,WOODBERY SUB 3/122 LOT 7,WOODBERY SUB,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 129443}, '2021': {'year': 2021, 'value': 131255}, '2022': {'year': 2022, 'value': 135193}, '2023': {'year': 2023, 'value': 139249}}","{'2020': {'year': 2020, 'total': 1683}, '2021': {'year': 2021, 'total': 1703}, '2022': {'year': 2022, 'total': 1743}, '2023': {'year': 2023, 'total': 1830}}","{'names': ['Vachel A Worthington', 'Martha S Worthington'], 'type': 'Individual', 'mailingAddress': {'id': '3161-Carisudo-Ct,-Orlando,-FL-32812', 'formattedAddress': '3161 Carisudo Ct, Orlando, FL 32812', 'addressLine1': '3161 Carisudo Ct', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4831-Whistler-Dr,-Orlando,-FL-32812","4831 Whistler Dr, Orlando, FL 32812",4831 Whistler Dr,,Orlando,FL,32812,Orange,28.505811,-81.326014,Single Family,1976.0,3.0,2.0,1696.0,9579.0,09-23-30-9448-00-060,WOODBERY SUB 1ST ADDITION 5/28 LOT 6,WOODBERY SUB 1ST ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 88008}, '2022': {'year': 2022, 'value': 91917}, '2023': {'year': 2023, 'value': 94675}}","{'2020': {'year': 2020, 'total': 1082}, '2022': {'year': 2022, 'total': 1157}, '2023': {'year': 2023, 'total': 1226}}","{'names': ['GEORGE E BRADSHAW', 'DEBORAH V BRADSHAW'], 'mailingAddress': {'id': '4831-Whistler-Dr,-Orlando,-FL-32812', 'formattedAddress': '4831 Whistler Dr, Orlando, FL 32812', 'addressLine1': '4831 Whistler Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4956-Heatherstone-Pl,-Orlando,-FL-32812","4956 Heatherstone Pl, Orlando, FL 32812",4956 Heatherstone Pl,,Orlando,FL,32812,Orange,28.506367,-81.32429,Single Family,1984.0,4.0,2.0,2082.0,10794.0,08-23-30-0920-00-200,BRYN MAWR UNIT 2 12/25 LOT 20,BRYN MAWR UT 2,R-1AA/AN,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 171924}, '2022': {'year': 2022, 'value': 179561}, '2023': {'year': 2023, 'value': 184948}}","{'2020': {'year': 2020, 'total': 2570}, '2022': {'year': 2022, 'total': 2647}, '2023': {'year': 2023, 'total': 2736}}","{'names': ['ISABEL ENNULAT PITTMAN', 'ISABEL ENNULAT PITTMAN REVOCABLE TR'], 'type': 'Organization', 'mailingAddress': {'id': '4956-Heatherstone-Pl,-Orlando,-FL-32812', 'formattedAddress': '4956 Heatherstone Pl, Orlando, FL 32812', 'addressLine1': '4956 Heatherstone Pl', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4844-Whistler-Dr,-Orlando,-FL-32812","4844 Whistler Dr, Orlando, FL 32812",4844 Whistler Dr,,Orlando,FL,32812,Orange,28.505294,-81.325482,Single Family,1978.0,3.0,2.0,1666.0,10534.0,09-23-30-9448-00-170,WOODBERY SUB 1ST ADDITION 5/28 LOT 17,WOODBERY SUB 1ST ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 226497, 'land': 78000, 'improvements': 148497}, '2021': {'year': 2021, 'value': 240214, 'land': 93000, 'improvements': 147214}, '2022': {'year': 2022, 'value': 292950, 'land': 110000, 'improvements': 182950}, '2023': {'year': 2023, 'value': 326595, 'land': 110000, 'improvements': 216595}}","{'2020': {'year': 2020, 'total': 3903}, '2021': {'year': 2021, 'total': 4120}, '2022': {'year': 2022, 'total': 4631}, '2023': {'year': 2023, 'total': 5099}}","{'names': ['Allen,sandra J Trust'], 'type': 'Individual', 'mailingAddress': {'id': '4429-Tidewater-Dr,-Orlando,-FL-32812', 'formattedAddress': '4429 Tidewater Dr, Orlando, FL 32812', 'addressLine1': '4429 Tidewater Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",False,
"4775-Anderson-Rd,-Orlando,-FL-32812","4775 Anderson Rd, Orlando, FL 32812",4775 Anderson Rd,,Orlando,FL,32812,Orange,28.502911,-81.32385,Single Family,2008.0,4.0,2.0,1699.0,41710.0,09-23-30-0000-00-034,E 132 FT OF SW1/4 OF SE1/4 OF SW1/4 OF NW1/4 (LESS S 15 FT FOR RD) OF SEC 09-23-30,ACREAGE & UNREC,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 283299, 'land': 103000, 'improvements': 180299}, '2022': {'year': 2022, 'value': 295883}, '2023': {'year': 2023, 'value': 304759}}","{'2020': {'year': 2020, 'total': 4128}, '2022': {'year': 2022, 'total': 4229}, '2023': {'year': 2023, 'total': 4311}}","{'names': ['Belinda Sue Ridgeway Scurry', 'Jessica Lynn Scurry', 'Janice Kay Welch'], 'type': 'Individual', 'mailingAddress': {'id': '4775-Anderson-Rd,-Orlando,-FL-32812', 'formattedAddress': '4775 Anderson Rd, Orlando, FL 32812', 'addressLine1': '4775 Anderson Rd', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4604-Lake-Margaret-Dr,-Orlando,-FL-32812","4604 Lake Margaret Dr, Orlando, FL 32812",4604 Lake Margaret Dr,,Orlando,FL,32812,Orange,28.506058,-81.326852,,,,,,,,,,,,,,,,
"4916-Lake-Margaret-Dr,-Orlando,-FL-32812","4916 Lake Margaret Dr, Orlando, FL 32812",4916 Lake Margaret Dr,,Orlando,FL,32812,Orange,28.504998,-81.323177,Single Family,1952.0,2.0,1.0,810.0,195149.0,09-23-30-0000-00-011,THE E 5.7 CHS OF NE1/4 OF SW1/4 OF NW 1/4 (LESS N 200 FT OF W 235 FT OF E 372.5 FT & LESS N 30 FT FOR RD) OF SEC 09-23-30,ACREAGE & UNREC,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Asbestos Shingle', 'floorCount': 1, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle'}","{'2020': {'year': 2020, 'value': 102420, 'land': 81392, 'improvements': 21028}, '2023': {'year': 2023, 'value': 110206}}","{'2020': {'year': 2020, 'total': 1878}, '2023': {'year': 2023, 'total': 1994}}","{'names': ['CODY HAROLD F EST CODY RUTH ANN CODY', 'HAROLD F RUTH ANN CODY'], 'type': 'Organization', 'mailingAddress': {'id': '4908-Lake-Margaret-Dr,-Orlando,-FL-32812', 'formattedAddress': '4908 Lake Margaret Dr, Orlando, FL 32812', 'addressLine1': '4908 Lake Margaret Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",False,
"4842-Berrywood-Dr,-Orlando,-FL-32812","4842 Berrywood Dr, Orlando, FL 32812",4842 Berrywood Dr,,Orlando,FL,32812,Orange,28.504415,-81.324758,Single Family,1977.0,3.0,2.0,1703.0,9688.0,09-23-30-9448-00-340,WOODBERY SUB 1ST ADDITION 5/28 LOT 34,WOODBERY SUB 1ST ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 149548}, '2021': {'year': 2021, 'value': 151642}, '2023': {'year': 2023, 'value': 160877}}","{'2020': {'year': 2020, 'total': 2063}, '2021': {'year': 2021, 'total': 2097}, '2023': {'year': 2023, 'total': 2250}}","{'names': ['MUNDO JAMES JOSEPH JR EST', 'MUNDO VIRGINIA EVEYONNE EST; SCOTT MICHAEL'], 'type': 'Organization', 'mailingAddress': {'id': '4842-Berrywood-Dr,-Orlando,-FL-32812', 'formattedAddress': '4842 Berrywood Dr, Orlando, FL 32812', 'addressLine1': '4842 Berrywood Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4908-Lake-Margaret-Dr,-Orlando,-FL-32812","4908 Lake Margaret Dr, Orlando, FL 32812",4908 Lake Margaret Dr,,Orlando,FL,32812,Orange,28.505763,-81.323205,Single Family,1958.0,3.0,1.0,1760.0,14465.0,09-23-30-0000-00-039,W 85 FT OF E 222.5 FT OF N 200 FT OF SW1/4 OF NW1/4 (LESS N 30 FT FOR RD) OF SEC 09-23-30,ACREAGE & UNREC,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Wood', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Metal', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 79489}, '2023': {'year': 2023, 'value': 85511}}","{'2020': {'year': 2020, 'total': 1132}, '2023': {'year': 2023, 'total': 1289}}","{'names': ['CODY HAROLD F TRUST', 'CODY RUTH ANN TRUST'], 'type': 'Organization', 'mailingAddress': {'id': '4908-Lake-Margaret-Dr,-Orlando,-FL-32812', 'formattedAddress': '4908 Lake Margaret Dr, Orlando, FL 32812', 'addressLine1': '4908 Lake Margaret Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4888-Heatherstone-Pl,-Orlando,-FL-32812","4888 Heatherstone Pl, Orlando, FL 32812",4888 Heatherstone Pl,,Orlando,FL,32812,Orange,28.506361,-81.325113,Single Family,1984.0,3.0,2.0,1999.0,10773.0,08-23-30-0920-00-170,BRYN MAWR UNIT 2 12/25 LOT 17,BRYN MAWR UT 2,R-1AA/AN,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 156170}, '2023': {'year': 2023, 'value': 168000}}","{'2020': {'year': 2020, 'total': 2278}, '2023': {'year': 2023, 'total': 2429}}","{'names': ['Steve E Long', 'Louise S Long', 'Long Family Trust'], 'type': 'Individual', 'mailingAddress': {'id': '4888-Heatherstone-Pl,-Orlando,-FL-32812', 'formattedAddress': '4888 Heatherstone Pl, Orlando, FL 32812', 'addressLine1': '4888 Heatherstone Pl', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4807-Whistler-Dr,-Orlando,-FL-32812","4807 Whistler Dr, Orlando, FL 32812",4807 Whistler Dr,,Orlando,FL,32812,Orange,28.505105,-81.326485,Single Family,1976.0,3.0,2.0,1715.0,9599.0,09-23-30-9448-00-020,WOODBERY SUB 1ST ADDITION 5/28 LOT 2,WOODBERY SUB 1ST ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 138515}, '2021': {'year': 2021, 'value': 140454}, '2023': {'year': 2023, 'value': 149008}}","{'2020': {'year': 2020, 'total': 1887}, '2021': {'year': 2021, 'total': 1920}, '2023': {'year': 2023, 'total': 2066}}","{'names': ['WILLIAM L MYERS III TRUS'], 'type': 'Organization', 'mailingAddress': {'id': '619-Sagebrush-Ln,-Allen,-TX-75002', 'formattedAddress': '619 Sagebrush Ln, Allen, TX 75002', 'addressLine1': '619 Sagebrush Ln', 'addressLine2': None, 'city': 'Allen', 'state': 'TX', 'zipCode': '75002'}}",True,
"4800-S-Saint-Brides-Cir,-Orlando,-FL-32812","4800 S Saint Brides Cir, Orlando, FL 32812",4800 S Saint Brides Cir,,Orlando,FL,32812,Orange,28.506344,-81.32639,Single Family,1984.0,4.0,2.0,2038.0,,08-23-30-0920-00-120,BRYN MAWR UNIT 2 12/25 LOT 12,BRYN MAWR UT 2,R-1AA/AN,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Stucco', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2018': {'year': 2018, 'value': 148149}, '2023': {'year': 2023, 'value': 166135}}","{'2018': {'year': 2018, 'total': 2186}, '2023': {'year': 2023, 'total': 2396}}","{'names': ['NOT AVAILABLE FROM COUNTY'], 'mailingAddress': {'id': '4800-S-Saint-Brides-Cir,-Orlando,-FL-32812', 'addressLine1': '4800 S Saint Brides Cir', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4837-Whistler-Dr,-Orlando,-FL-32812","4837 Whistler Dr, Orlando, FL 32812",4837 Whistler Dr,,Orlando,FL,32812,Orange,28.505812,-81.325755,Single Family,1974.0,3.0,2.0,2142.0,9676.0,09-23-30-9448-00-070,WOODBERY SUB 1ST ADDITION 5/28 LOT 7,WOODBERY SUB 1ST ADD,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 149423}, '2023': {'year': 2023, 'value': 388729, 'land': 110000, 'improvements': 278729}}","{'2020': {'year': 2020, 'total': 2061}, '2023': {'year': 2023, 'total': 5772}}","{'names': ['Teresa Dozier'], 'type': 'Individual', 'mailingAddress': {'id': '4837-Whistler-Dr,-Orlando,-FL-32812', 'formattedAddress': '4837 Whistler Dr, Orlando, FL 32812', 'addressLine1': '4837 Whistler Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"3219-Burchfield-Ave,-Orlando,-FL-32812","3219 Burchfield Ave, Orlando, FL 32812",3219 Burchfield Ave,,Orlando,FL,32812,Orange,28.503033,-81.324832,Single Family,1975.0,4.0,3.0,1698.0,7494.0,09-23-30-1702-03-090,CONWAY VILLAGE NO 2 4/39 LOT 9 BLK C,CONWAY VILLAGE NO 2,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 161451}, '2021': {'year': 2021, 'value': 163711}, '2023': {'year': 2023, 'value': 173681}}","{'2020': {'year': 2020, 'total': 2234}, '2021': {'year': 2021, 'total': 2266}, '2023': {'year': 2023, 'total': 2420}}","{'names': ['GLEN A MADDOX'], 'mailingAddress': {'id': '3219-Burchfield-Ave,-Orlando,-FL-32812', 'formattedAddress': '3219 Burchfield Ave, Orlando, FL 32812', 'addressLine1': '3219 Burchfield Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4826-Wansley-Dr,-Orlando,-FL-32812","4826 Wansley Dr, Orlando, FL 32812",4826 Wansley Dr,,Orlando,FL,32812,Orange,28.5037,-81.325305,Single Family,1978.0,3.0,2.0,1781.0,8439.0,09-23-30-1702-02-130,CONWAY VILLAGE NO 2 4/39 LOT 13 BLK B,CONWAY VILLAGE NO 2,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'fireplace': True, 'floorCount': 1, 'garage': True, 'garageSpaces': 2, 'garageType': 'Garage', 'heating': True, 'heatingType': 'Forced Air', 'pool': True, 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 150693}, '2021': {'year': 2021, 'value': 152803}, '2023': {'year': 2023, 'value': 162109}}","{'2019': {'year': 2019, 'total': 2026}, '2021': {'year': 2021, 'total': 2093}, '2023': {'year': 2023, 'total': 2241}}","{'names': ['Raymond R Wiggins', 'Linda Kay Wiggins'], 'type': 'Individual', 'mailingAddress': {'id': '4826-Wansley-Dr,-Orlando,-FL-32812', 'formattedAddress': '4826 Wansley Dr, Orlando, FL 32812', 'addressLine1': '4826 Wansley Dr', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"2053-Dixie-Belle-Dr,-Apt-E,-Orlando,-FL-32812","2053 Dixie Belle Dr, Apt E, Orlando, FL 32812",2053 Dixie Belle Dr,Apt E,Orlando,FL,32812,Orange,28.517579,-81.313479,Condo,1994.0,2.0,2.0,953.0,10454.0,,,,,,,,,,{'fee': 605}
"4951-Tinkham-Ave,-Orlando,-FL-32812","4951 Tinkham Ave, Orlando, FL 32812",4951 Tinkham Ave,,Orlando,FL,32812,Orange,28.483029,-81.316591,Single Family,1953.0,3.0,2.0,2318.0,17445.0,16-23-30-0000-00-057,BEG S 89 DEG E 498 FT & 833 FT N OF SW COR OF SE1/4 RUN N 100 FT S 89 DEG E 174.77 FT S 100 FT N 89 DEG W 173.83 FT TO POB IN,ACREAGE & UNREC,R-1A,"{'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Concrete Block', 'floorCount': 1, 'garage': True, 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 132459}, '2021': {'year': 2021, 'value': 134313}, '2022': {'year': 2022, 'value': 138342}, '2023': {'year': 2023, 'value': 142492}}","{'2020': {'year': 2020, 'total': 1731}, '2021': {'year': 2021, 'total': 1752}, '2022': {'year': 2022, 'total': 1792}, '2023': {'year': 2023, 'total': 1880}}","{'names': ['ANNETTE MCKIE'], 'mailingAddress': {'id': '4951-Tinkham-Ave,-Orlando,-FL-32812', 'formattedAddress': '4951 Tinkham Ave, Orlando, FL 32812', 'addressLine1': '4951 Tinkham Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
"4755-Bunting-Ave,-Orlando,-FL-32812","4755 Bunting Ave, Orlando, FL 32812",4755 Bunting Ave,,Orlando,FL,32812,Orange,28.484602,-81.317227,Manufactured,2008.0,3.0,2.0,1456.0,4950.0,16-23-30-1617-00-540,CARDINAL PARK FIRST ADDITION 3/96 LOT 54,CARDINAL PARK 1ST ADD,R-T-1,"{'architectureType': 'Mobile Home', 'cooling': True, 'coolingType': 'Central', 'exteriorType': 'Aluminum / Vinyl Siding', 'floorCount': 1, 'garage': True, 'garageSpaces': 1, 'garageType': 'Carport', 'heating': True, 'heatingType': 'Forced Air', 'roofType': 'Composition Shingle', 'unitCount': 1}","{'2020': {'year': 2020, 'value': 51538}, '2022': {'year': 2022, 'value': 53828}, '2023': {'year': 2023, 'value': 55443}, '2024': {'year': 2024, 'value': 57106}}","{'2020': {'year': 2020, 'total': 669}, '2022': {'year': 2022, 'total': 680}, '2023': {'year': 2023, 'total': 652}, '2024': {'year': 2024, 'total': 686}}","{'names': ['HARRY E AND MARY L MOON LIVING TRUS'], 'type': 'Organization', 'mailingAddress': {'id': '4755-Bunting-Ave,-Orlando,-FL-32812', 'formattedAddress': '4755 Bunting Ave, Orlando, FL 32812', 'addressLine1': '4755 Bunting Ave', 'addressLine2': None, 'city': 'Orlando', 'state': 'FL', 'zipCode': '32812'}}",True,
